,mass
44340,17.04366005189472
44342,44.242675508993415
44343,3.242816801949355
44344,102.36479167467691
44345,8.414651039367662
44346,18.385728375114756
44347,82.69417156164938
44348,64.59246161817569
44350,17.83697908394524
44352,88.53925998504845
44353,75.33312082789344
44354,5.999335722014828
44357,30.579953609977895
44358,39.7212651585985
44360,95.01787784959104
44362,89.57209242334953
44363,43.31591067105036
44364,9.671233529871042
44367,4.915402227869652
44370,47.050224642537046
44371,25.901107203152534
44372,2.0408082745575755
44373,5.196548207098625
44375,24.098098776148287
44376,19.980097458140698
44377,2.751208169950095
44378,28.099512518981108
44379,16.5942970858726
44384,9.955512445856273
44386,7.795663419741806
44388,4.734980190771621
44389,9.851861821331026
44390,40.69662677732763
44391,8.63986741038689
44392,5.528648008117724
44393,19.570114281980914
44394,16.3025080954312
44396,19.18921137864446
44400,82.48380161240193
44402,87.40472130264608
44403,6.898601384548607
44404,90.6102740567266
44407,31.512153260100952
44408,20.549966635221114
44410,47.907424115946796
44411,45.8762230488638
44412,84.05008631618114
44413,15.098538489618786
44414,33.935794680366634
44415,35.99198453184264
44416,46.2595254336142
44418,14.660158463067043
44419,2.8772312507339106
44420,90.02421543401752
44426,9.95172859155631
44428,48.29384199596878
44431,83.37175605640736
44432,91.01990275395818
44433,2.6666064134296636
44436,16.83685017031464
44437,92.02253097315308
44438,30.77668786383419
44439,18.09301021894892
44441,19.986757697741318
44444,37.676460913069796
44447,10.643419828828508
44448,79.49280696767413
44449,11.501385491272105
44450,92.05788769312484
44451,40.10885967597184
44452,85.68075709508817
44454,10.839624485287258
44456,36.69281962890151
44457,12.179807051130794
44458,12.924525272504214
44459,84.81110273205509
44460,2.726308716762096
44462,16.430069484268774
44465,89.10036258144576
44466,19.25911099239526
44467,22.641543650045293
44470,87.22867919678193
44471,16.26177628577544
44472,12.67332751106744
44473,2.8877597054289175
44474,18.644517742672136
44475,50.032742719039206
44476,76.64143579163361
44482,35.145190661548554
44483,16.21840749125219
44485,33.75324014190193
44486,82.21849211126411
44487,62.19438540518702
44489,2.7900699051814297
44490,15.359215138502368
44492,31.22087267089444
44494,76.69427340771611
44496,34.89229394091161
44497,21.645849412379267
44500,48.524360745353206
44501,37.02835856835414
44503,6.442302223915287
44508,88.54877848818697
44511,25.8530815580561
44513,18.290452178588584
44514,3.9040827703190604
44515,13.077015709461483
44516,47.31928212838821
44519,9.368322048152496
44520,7.906099882489465
44525,91.56143019067582
44527,27.826663041971404
44529,7.391845411313274
44530,19.49506930236977
44531,21.608333702405535
44532,14.104467136902546
44535,29.38742889545833
44540,93.46641238721801
44542,76.49640000951351
44543,68.48247072025362
44544,20.04131494556932
44547,52.69694477307296
44548,28.609007781000468
44549,31.581501193409174
44550,15.909104332780286
44551,14.157556548366667
44553,31.690412195984447
44557,17.2483652603167
44558,17.624956624541664
44561,44.92001856236131
44562,6.3277492247638865
44564,15.287030205880399
44565,30.852969816821506
44567,11.707417928868196
44568,21.056460874046888
44569,10.170490184784612
44570,82.23130860146999
44571,38.55797017274774
44573,29.961915960150144
44574,28.84224379083223
44575,13.063713334989062
44578,10.14274308937041
44579,93.99854948343601
44581,35.44777403971187
44584,26.380150922844845
44585,70.3098697251275
44586,2.9279957968898502
44587,53.24443723202861
44588,59.782678322212135
44589,33.34213648524159
44590,3.4452581183128443
44595,17.966085765753213
44597,34.3989439344961
44601,19.673630006534136
44602,46.82388381686212
44604,8.586350843214626
44606,16.079572188139867
44608,91.83507610336042
44609,56.02153704355555
44610,9.715300760370926
44614,8.744007904176422
44615,3.101649372188364
44617,12.634571317760244
44618,24.599300968555916
44620,30.253974992379103
44621,14.996085291588592
44623,16.424841079069832
44624,9.803873233423456
44625,17.707451938443068
44626,20.699611319440383
44628,18.70516107707978
44629,49.46714367934235
44630,88.01574457116054
44631,87.53371393393431
44632,94.62733575514214
44637,15.585614499986832
44639,30.822953443374004
44640,43.18299769483355
44642,44.60781671618268
44643,90.9161177531157
44644,11.121007596791788
44645,35.78258644631039
44646,10.486466205697898
44647,27.405003859271805
44648,10.175111695794799
44649,5.1324638990195535
44650,21.162103324497316
44651,5.736593144951105
44654,86.2969542544023
44656,16.979646982087186
44657,68.33826558135638
44658,20.953718370138986
44659,57.38092615209172
44660,9.221849729762841
44661,9.23130936773733
44662,96.36164856476042
44663,87.68080131608288
44664,57.23337087252746
44665,55.85919689305874
44667,20.32399935348211
44668,13.611482110405928
44669,30.852775579047986
44670,42.11507376891913
44671,69.30814486203117
44672,33.46902383620561
44673,14.785605704272061
44674,28.525871975738095
44676,29.7147952912804
44677,92.27541740574193
44679,88.31570004504067
44682,50.315943648176805
44683,25.30136600820961
44684,24.31325558554592
44685,3.279087931423361
44687,21.71040495645082
44688,59.64746287278276
44690,9.265446771694307
44691,66.70297535777482
44692,9.287754124985845
44693,30.39880241652126
44696,89.40591484057417
44697,96.33309674000934
44698,46.63360143815299
44702,21.01290225678069
44704,35.287962889711785
44705,23.674017022649455
44706,19.400748822942337
44707,87.74863380734543
44708,21.696086350938803
44710,46.65217577154475
44711,7.466182552516474
44712,76.57255274569538
44714,99.72035088954165
44715,45.42344931225912
44716,17.077637259130896
44720,32.05553683800833
44722,22.148921395117636
44723,91.47262113943111
44725,29.96573089861842
44727,37.15827269451872
44729,33.55385688169311
44731,15.953888431075056
44732,27.265948817400137
44734,10.65522589468315
44735,21.648483653642707
44736,79.32806341586563
44739,95.89537002572284
44740,89.99639607559791
44741,4.089839792084844
44742,27.73172166899089
44744,22.96352022027978
44745,21.60141393765149
44747,18.73606230853754
44749,41.34160656319009
44751,33.216947795411585
44752,38.31102451647043
44753,6.2213877692340125
44754,13.171987408024528
44755,11.184316717698938
44758,10.821731485483271
44759,11.476278742404881
44761,88.06249359965913
44762,46.71278425035412
44763,9.728072380605475
44764,91.56296626152957
44765,3.709377453991303
44767,35.569901084734546
44771,30.370009089216623
44772,28.913430394022786
44773,6.747036686655113
44774,88.06776095848014
44775,38.00782636365569
44779,15.010962335263539
44780,42.18066253209633
44784,36.260839125331394
44786,17.54018279660959
44787,21.863106706114486
44788,37.58841847840897
44791,43.7271216866043
44792,80.07733632254195
44793,43.48935542209726
44794,59.65063811753481
44795,91.28248407428778
44796,61.55918452576837
44797,17.813652511640917
44798,29.705616150310608
44799,78.27223330549603
44800,23.098784757435574
44802,11.518404706531175
44803,19.942966553507024
44804,87.10781960668055
44807,85.26323139220739
44809,35.017765107669284
44810,9.72178310508417
44813,49.943302810622185
44814,90.21381527005717
44815,4.415222062802257
44816,28.30170472486596
44820,90.43770065205102
44822,59.15231520453445
44823,21.54741452936527
44824,82.12227269720195
44827,19.151495498941962
44828,10.515705425841464
44832,39.14384872146373
44833,92.36798011275334
44834,31.743172890794394
44835,62.719234151493765
44836,10.729509000648605
44837,67.2102213996666
44839,9.5640511351153
44840,92.49417420129767
44841,8.98905983201803
44842,42.65683537322711
44844,36.088457627665385
44846,8.921635800915245
44848,5.918502386482236
44849,27.732001958746135
44852,40.11553361027839
44853,27.83726961087955
44855,32.93750760815854
44857,94.07462497840689
44858,12.631017389181224
44860,19.97473283456377
44862,91.98198035565227
44863,32.34975630716714
44864,2.902492341402364
44866,24.034114763032147
44867,10.73870639367238
44868,18.688602361707
44869,18.48656396444455
44870,36.68573023011264
44872,95.16249997142648
44874,65.12825756963485
44876,36.20184427436811
44878,30.131702148406756
44880,36.31026456396379
44881,34.91048834341157
44883,21.809669034063564
44884,4.091701767196004
44887,89.99767611110856
44888,31.118792501506217
44889,25.21034749549104
44892,13.132290830772774
44893,15.950270045993548
44895,69.67537841421961
44897,92.37184373730992
44898,4.617263392780512
44899,3.5806301887085867
44901,67.31261314299694
44903,26.6018872835425
44904,56.87790551991778
44907,13.537493650416618
44909,19.13368992367128
44910,21.069990457757648
44911,13.683123444215173
44916,96.02799305635727
44917,3.534023124295232
44918,96.3838284856438
44919,30.005983599154003
44923,11.452537238856193
44924,41.31892758428637
44926,9.083559447413776
44927,42.443084005112055
44928,14.887410588309297
44930,68.12146530562521
44933,47.10209863268194
44936,12.293101191857152
44937,23.509273062836677
44938,93.24779626476918
44939,5.7822484532684255
44940,88.55885138838462
44941,11.973632476805026
44942,36.78290128532957
44943,34.415871123786744
44944,28.048762675448224
44947,12.042315326514089
44949,49.640029006479224
44950,31.383452576934552
44951,18.68060016252086
44953,25.814958064995935
44956,32.74550166257803
44958,83.82004389348587
44960,65.25746980961414
44962,27.069685735813852
44964,22.8302909596843
44965,22.696791529518002
44968,70.24773203870427
44970,8.462664786246938
44971,13.669863668046554
44972,58.295781978860276
44973,9.67313938380499
44974,92.00813950697187
44975,79.0935418016682
44976,52.491218202457446
44978,41.4460670913562
44981,26.57685834418252
44982,29.741648369302837
44984,4.420401103372855
44985,24.58107426556343
44987,40.590750268202484
44989,69.03533779790173
44991,2.207666990897397
44992,79.61483162496795
44995,29.857224766155007
44996,98.16818754771987
44998,105.21587358106214
45000,93.60281445608355
45002,35.06741768692128
45003,14.96826596240112
45004,15.56201409178132
45006,31.133190644721527
45010,11.475585632040774
45012,79.783204166729
45013,3.664001299305305
45014,46.64677739294541
45015,11.32856601193637
45017,80.26819768637486
45018,10.15221711521139
45019,34.20509583484748
45021,90.03685838400797
45022,21.96364576810698
45024,15.118248802596222
45026,71.68512890371741
45027,27.06761094423142
45028,79.12505810248358
45031,90.11902509609166
45032,65.0326403835982
45036,26.539927242167522
45039,12.923645624891464
45042,45.76723181454062
45046,81.87656657279902
45047,19.352056824355895
45049,83.0682828142625
45050,99.89750492116357
45051,24.179425818729865
45052,60.03705350687942
45053,78.04622696934362
45054,47.81698480814114
45055,38.85596364870387
45056,12.071826023292253
45059,12.389343734754465
45061,21.731661172279736
45065,97.00625887519358
45066,23.06440678486876
45067,18.26271701290927
45068,4.752969890120384
45070,67.96309563126889
45071,23.100216520638828
45072,12.80894254369166
45073,25.840048487551186
45074,96.5800063203042
45075,22.81288116980185
45077,21.273345552186633
45079,70.90993256231526
45081,14.195175669761937
45084,94.08982531005728
45085,86.04479232943501
45086,16.763555581245274
45087,24.33518698265043
45088,5.918705291143336
45089,41.94003025048385
45091,54.31168548782113
45092,8.758291759968492
45093,92.72119625440352
45095,25.805080426900734
45096,14.431211940599448
45098,92.17541047881674
45099,3.858048603877264
45100,51.430783998258285
45102,6.914531399682807
45106,21.56409887742124
45107,14.844952284194118
45108,14.993472285114612
45109,14.87742982183414
45110,91.16729136779485
45111,47.79765078305311
45113,26.236370632454232
45115,14.87575131187975
45117,9.680894132382598
45118,90.39949554416778
45119,3.6280246506037095
45120,75.51557257824771
45122,6.333378207749057
45124,27.719741843686354
45126,11.003077986314858
45128,39.93079140387154
45129,35.9198327627287
45131,15.051002194302553
45133,9.994059292393835
45134,30.13370226518102
45135,91.2608897363486
45137,24.994437829099105
45138,16.744468011615808
45140,45.12322027080852
45143,24.852826891653596
45146,74.70113440249754
45147,24.882362611955468
45148,15.063981511951965
45150,16.959394025025343
45151,24.872738688168187
45152,23.343326350325043
45153,15.537480515902597
45154,3.5661931811106156
45155,26.199838860886214
45158,31.433172932768024
45161,2.406977313374534
45162,14.206387781727765
45165,16.79845673324784
45166,3.623054499333519
45167,90.76834163844573
45170,13.692149183214433
45175,10.798624001839494
45176,13.194923839555674
45179,13.414621298504859
45181,20.794640802170633
45182,91.17265737357884
45183,16.62181054444044
45187,11.512638924291009
45188,96.80447525595085
45189,80.32700393878179
45192,13.950520845768411
45193,44.5644975562566
45194,95.341054144057
45196,3.7814169893704537
45197,26.585835767293453
45198,57.131705211219604
45199,7.044645922694698
45202,10.309775291721929
45203,13.641447719957407
45204,21.269771664983146
45205,27.61681155765452
45206,33.1975930955092
45207,9.133609518843132
45208,93.72846087855088
45209,30.452093808876267
45210,44.0743303570854
45211,16.236145945830245
45212,4.844519298862744
45213,93.67141018126287
45214,5.580860717658149
45215,21.416262483094478
45217,70.1187725595678
45218,89.26772156984795
45222,9.299911344669372
45226,8.990992540421562
45227,28.908374145888803
45231,24.609431712517935
45232,15.870205533459849
45235,40.01064900249303
45237,3.387345834009886
45238,19.008606111850913
45239,88.92029272972506
45240,79.97905266081614
45242,8.30988557886768
45244,38.51974626932141
45245,93.11223334127912
45248,40.024347882385904
45249,92.52574054364557
45251,61.03749402622865
45253,4.609962914840144
45255,28.196898291042867
45257,15.950468705451613
45258,9.092568454825734
45260,20.734351324283097
45261,12.087641666040748
45262,77.47474827583436
45263,43.618442721645074
45265,7.214127676350913
45266,20.893584751178974
45267,23.64572029615988
45268,10.496358358830921
45269,37.264361266200424
45270,36.62227643413604
45271,8.458593035925107
45272,43.46442190017483
45273,11.317081449326954
45274,28.623716257569296
45275,87.37891048198702
45277,14.746145702536623
45278,26.525302971285235
45279,64.92156040681324
45282,14.582490046404978
45286,15.602389197816333
45287,31.46343261517249
45288,25.427819706445543
45290,91.00861583317264
45291,29.349630019615248
45293,32.52401909446311
45295,9.656789102471736
45296,10.918633873475134
45298,10.077833047832357
45300,32.28246813572967
45301,15.741984652844758
45302,10.275426023416246
45303,73.42735562432148
45304,83.82767901385978
45306,28.890153574988265
45309,6.22290233654997
45310,79.24119048127305
45313,13.462286714538473
45315,9.949221197961707
45316,82.67175972793551
45317,23.397839857577914
45318,94.0789795747169
45319,93.0528313869836
45320,20.49870157371656
45326,14.48138162763384
45328,56.48789912289356
45329,49.72910384874335
45337,5.775408940802385
45338,91.33377653686449
45339,91.28246149984125
45341,20.806194759895323
45342,63.63853759397289
45346,40.11636494251193
45351,92.56944270609173
45352,90.19968560855187
45353,92.19150045692942
45354,75.59666502941184
45355,56.97139775030928
45357,42.86819433827107
45358,42.412679033500105
45359,13.896371596571539
45361,5.882482661333839
45364,61.63822578538094
45365,0.011554157131932035
45366,68.2779678972617
45369,14.98837905398377
45371,33.597558526139956
45374,21.1969863003486
45377,14.529572013289268
45380,38.81954980000028
45383,4.518797387316367
45384,57.388945988273655
45386,81.45473067919072
45388,35.92106584077772
45389,45.177391720954866
45391,3.0460840841151584
45393,5.17154388750557
45394,18.573879034264714
45396,3.190159820376319
45398,84.67095811604118
45399,41.13966703903903
45400,27.693488268953605
45402,39.32533711526961
45404,53.039919463305544
45405,17.500680297205648
45406,21.066325281942685
45407,38.5293038840114
45411,22.269574343647854
45412,48.8208611060165
45413,86.5073658458053
45416,28.535184005960076
45417,37.58438792024593
45418,92.54816197715637
45420,4.115382508139262
45424,55.31516773954981
45426,17.089576939294435
45427,3.401471142108824
45431,81.27392166350162
45432,15.313225364014622
45433,20.30075991784486
45435,84.43754814573668
45436,15.036729489057631
45440,40.32449866370481
45441,32.49142031348276
45442,9.702321320468506
45443,4.840103652867347
45445,14.646372224353106
45446,94.7169447113641
45447,93.76860441869658
45448,7.608075131426553
45449,82.9082022751947
45451,81.40966900798578
45452,8.391793634345646
45453,17.881287081720906
45454,48.27174242015199
45455,69.03826774290766
45456,13.463179137480909
45457,22.488711107955933
45459,9.954619425126184
45460,92.35675219346498
45461,40.677844419418335
45463,4.348823053459463
45465,3.583978728084292
45467,17.186559912367624
45469,17.446196868953994
45470,91.33896919270329
45471,12.145106289284213
45474,12.12961764743949
45475,10.420326674730498
45476,11.50473987309145
45477,16.511321484003062
45478,92.86998052161469
45480,18.253708481245706
45483,4.027490436409976
45484,8.360350876924125
45485,6.837992332359805
45488,91.1680098137477
45489,31.75167046215678
45490,13.834645916775031
45492,88.77349763504871
45493,7.241019079176795
45497,29.735326002348263
45498,37.634787932398396
45502,12.180906365536737
45504,36.22716400473956
45505,66.58144634931986
45506,26.414068082906105
45507,76.86754562836582
45509,35.324361112858185
45511,3.397105161150299
45512,92.26686669263458
45516,17.80151833968945
45517,33.83818488800044
45520,11.014811934567843
45522,2.3261484824274916
45524,10.046159834584353
45525,24.85869185917145
45527,3.3402934235033968
45528,93.03771463283054
45531,37.76850519581328
45535,94.1322219060296
45536,84.83825229367648
45538,18.71930554223097
45540,21.007503073525964
45541,13.753027871144724
45542,29.49979983059748
45543,22.62817884368185
45545,64.09267208161322
45547,67.27486243322315
45548,13.456086625167053
45551,21.908911795941584
45552,19.12462502555281
45555,40.58702355012758
45556,22.029606487856
45557,81.13571572990222
45560,13.152575529716946
45561,15.778733273479215
45565,64.73765641846204
45566,18.670768801402254
45567,6.496904089641482
45568,93.94414856807391
45570,18.020545402009763
45573,31.939097405134728
45574,91.39979429840089
45575,98.46758296723397
45576,25.63760293210467
45577,92.45688942112425
45579,12.332038206764532
45580,3.480345549496618
45581,89.10343649882421
45582,9.237978741927286
45583,31.122125523093686
45588,7.313608524797651
45589,90.84192401312677
45590,31.703723037965126
45591,8.291058508610346
45593,92.29572267348908
45594,27.943885772769235
45595,28.474127260851354
45600,4.013688726533221
45602,98.90665530907917
45609,4.569577135862428
45610,37.74246415933867
45613,38.55876462226181
45614,18.809852630981034
45615,28.41366968504772
45617,60.093264690094955
45620,16.889592998110874
45621,27.056531006028862
45622,34.69577353935632
45623,97.60662970264879
45624,12.649161814403902
45626,100.07029937417745
45628,35.36095296239777
45629,7.952382298926969
45632,86.77181439532713
45637,80.22752028604717
45638,26.588092197626736
45642,10.729176732340875
45644,21.397734130479794
45645,76.8570895867024
45647,61.87527138253135
45649,8.571091948030892
45653,55.990421828737766
45654,91.9947497684183
45658,108.63015704945107
45659,6.5658070408290214
45660,21.793879836973954
45665,33.73465663912703
45667,7.813843694688999
45669,93.96885873990169
45671,23.823532364762272
45672,2.9208891456712918
45673,10.084088961904838
45674,12.060792905080389
45675,41.56071420488343
45676,15.965260398712521
45677,24.662713155275515
45679,6.727047986493076
45680,77.23233407985674
45682,15.090448019783377
45684,33.49150108158039
45685,39.17974289217709
45687,8.508058383133074
45688,92.4179000176373
45689,12.767077286849904
45690,13.901111492571596
45691,41.64528940105044
45692,97.40089470697893
45693,8.575865825981138
45694,28.184637266514542
45697,22.534819323977764
45699,91.00169231764815
45700,40.535006892040535
45704,35.161390592341476
45707,14.671176925890274
45708,20.746261921096632
45714,16.9755697438453
45715,105.54937860617653
45716,4.979713400626988
45719,18.433799328597463
45720,5.864141244010072
45721,8.637181537663627
45722,92.54787869789348
45726,19.45027447708836
45728,24.79728428564507
45729,40.49045799194644
45730,55.82137017929589
45731,12.143639860560754
45732,15.218983539206272
45733,56.664810181002984
45737,35.73020857697727
45740,19.767642015546514
45742,17.542126585867557
45745,16.93144316080587
45746,26.289854518926113
45750,14.39642643933291
45753,3.6143623093795263
45754,11.203552541131364
45755,5.996351953738492
45758,91.7794663213134
45759,9.8569315197327
45763,32.85661403357626
45765,41.07857852781058
45766,3.275533925255555
45767,20.41208500225725
45770,36.669752578156285
45772,8.613061615238779
45774,57.159029534024626
45775,3.73832072283799
45776,85.47801742883256
45779,7.051666238180871
45780,5.628742951938637
45781,14.845162831878913
45782,36.15749337424986
45783,2.5175603217198037
45784,14.783252867471353
45785,6.55268915884347
45786,61.02538074027803
45789,34.116927067647815
45794,96.35547848534976
45795,19.705085091924854
45797,2.0827589242876465
45798,30.284929351601768
45799,91.20997851786832
45804,11.705494081831821
45806,27.89999319604323
45807,44.62907829191073
45808,92.1039387482425
45809,23.316726964236178
45811,91.44925782270975
45812,33.11397594794595
45814,21.127064513459842
45815,20.998839144043643
45816,100.13662525751404
45818,2.9364479977686635
45820,69.90060500706983
45821,16.375707815809857
45822,24.022947674373683
45824,22.34109337678669
45826,8.959257140957607
45828,9.387766323311102
45829,17.890329127911528
45832,82.28897730036495
45833,2.508189642192216
45834,32.63850912852945
45835,93.26138630952521
45840,55.851776600520054
45841,13.00598102929475
45843,21.678771402980846
45845,25.62406468477898
45847,26.008139474087766
45848,87.7682102141142
45849,24.387448052211514
45851,90.86904981581966
45853,23.67991401504448
45855,91.09283696619619
45857,13.736781636049333
45858,89.91101070605866
45859,91.64752830027656
45860,30.407314488789364
45862,42.80501344247848
45863,45.886206221231674
45864,42.502536503449996
45866,8.931875060269196
45868,89.68210157443623
45869,12.948220752912382
45870,17.155626391021233
45871,92.01662400734989
45873,59.413769923449216
45874,93.01505896979799
45875,15.678730091175744
45876,89.90346951032306
45877,12.166632700660228
45878,20.465769889772034
45879,39.39548129909573
45880,10.047222331649477
45881,26.960986189462453
45882,93.28418360236637
45883,48.74079606064513
45884,23.179127402574476
45885,87.93285074743115
45886,17.416315655440428
45887,68.01332473114515
45888,108.7769759618031
45889,90.31411489771187
45890,48.939009497400946
45894,17.739654282641926
45895,50.79811111162695
45896,57.30199702356431
45897,33.83131202781445
45900,13.898790556362233
45901,2.511003736257662
45902,72.03523170252457
45904,8.248749098523968
45906,22.703551677938393
45907,12.913906953737888
45910,3.4386795625493973
45911,41.03880701172981
45912,5.849959900027263
45913,14.76858639302269
45914,8.739237576859653
45915,13.449630639712753
45916,18.468563853170263
45918,25.60735556427245
45919,20.339038480534782
45920,8.325318684825227
45921,16.585123850038126
45922,14.048723741842231
45923,22.21820513807316
45926,13.55309761994859
45928,14.714849557157642
45929,8.29456877124176
45930,22.45785764618459
45931,87.3553761891104
45937,25.457065364898202
45940,95.51789061973626
45941,83.89844369154201
45943,4.695003581339549
45944,3.7977834355844795
45945,25.821592158615978
45946,47.24541184723803
45947,60.60772281842304
45948,92.17503680072551
45949,4.816867496828185
45950,32.27863650648056
45951,88.84224653526948
45952,88.71554613944502
45953,13.545247742619562
45957,12.242866386775445
45961,16.555253835103215
45962,26.31099805532163
45964,2.0356557386994423
45967,9.546036871324064
45968,9.550662605699152
45970,91.73573397226404
45974,18.691271440259218
45976,53.70147627034474
45978,21.629494032479602
45979,24.907886674769593
45981,58.90662004002947
45984,87.50724925627587
45985,10.837420409170221
45987,16.952675367631517
45988,46.83511736868287
45989,21.89280906804751
45990,94.69817410029613
45994,33.48196104108861
45995,31.221321390452065
45996,29.773556242044776
45999,90.42962467540987
46002,61.8297697986164
46007,16.368675612114696
46008,88.81503381694226
46009,13.976878627524776
46012,2.9722375424922136
46014,23.47669079956117
46016,30.683257664019305
46020,25.01220077483139
46022,58.882989491552635
46023,87.18353645758125
46024,89.96163828075427
46025,11.636699552569683
46026,12.193320915952315
46027,12.16400200357596
46029,11.44280922452175
46033,94.70048142079109
46034,13.547620756040521
46036,13.355825814853185
46038,45.69045593491271
46050,23.332944199909686
46051,58.16287729927054
46052,54.32927678213655
46057,23.8888561611957
46059,8.07355382269173
46063,7.867810452109536
46065,4.2136598656532875
46067,6.02075037119057
46068,46.02010737184673
46069,29.343639301390763
46070,21.859993242505823
46074,78.0251613202145
46075,37.426378147829105
46077,43.21291639565201
46080,95.06572855330741
46082,47.28032795854953
46084,35.792185084174434
46085,6.442525729743265
46088,10.440582956481844
46090,37.21769747850476
46091,26.4310710045696
46092,10.005188404887983
46093,78.53074284142929
46094,70.29738429033647
46095,72.32105015087238
46096,35.284470442638245
46099,75.4415232237685
46103,17.710762006748855
46104,33.96413742867278
46105,10.580092829982894
46106,86.08957449134884
46107,89.18469488947834
46108,10.23255577157099
46109,37.69431072078612
46111,20.228609090814917
46112,76.19787736033074
46117,28.480687389223956
46120,84.57884020829324
46121,9.293381806579944
46130,27.065700289237224
46131,17.09782219599914
46132,15.745234794725176
46134,13.901232408570827
46135,93.10809446207723
46137,90.66314123010464
46138,83.24392130846313
46139,50.38439884428513
46141,22.788245282913657
46142,16.684335108358386
46146,23.36405132558564
46148,18.492843352666153
46149,18.948637854003522
46150,76.3540893712249
46155,98.00674957128004
46156,53.152876892787276
46157,5.193986557606789
46158,29.60862847405468
46159,12.484470705328274
46161,92.77111445200764
46163,65.57624063428091
46165,17.36098542500627
46166,94.3813082052034
46167,36.26300358591933
46168,13.115178434849282
46169,25.138213390143996
46170,56.32779979365607
46171,10.298030561010211
46172,15.729733359265822
46173,32.83548237922949
46174,5.3294470463735
46176,14.456196366735997
46181,90.87686500160525
46182,17.31016236867308
46184,27.352980339522414
46185,99.85473906888194
46187,3.8913547570352116
46188,105.01441962141485
46189,31.118599901537987
46191,93.50095921053769
46193,25.902327089531624
46194,22.561678952779655
46198,17.03192563709675
46199,11.962935659423245
46200,26.54660533464495
46203,37.51381941650837
46204,84.31690805971253
46205,3.8372967947110475
46207,99.59741845725682
46208,26.50719732193131
46210,10.22501922605038
46213,11.405595516754046
46215,88.94068456808729
46216,24.72353150636965
46218,88.98109030832111
46219,15.317137547188922
46220,88.66740974281362
46221,21.304307449940712
46222,18.769505534984162
46223,2.417309133520294
46224,40.116519043033314
46225,7.742534336768776
46228,51.09205730181453
46230,19.385810379987102
46231,10.174621057258092
46232,24.509714554136178
46234,48.56484615162495
46236,28.811285737118713
46237,10.950168564127175
46238,91.79735255824973
46239,14.188143537213183
46241,39.88699674521886
46242,19.570596551428785
46243,23.00391851507478
46244,13.839657308567846
46246,17.316929406658712
46247,14.796135898317598
46251,9.702967509485081
46252,27.512124028067767
46253,12.406812814138288
46255,93.3004495372878
46256,16.483286464689108
46257,23.997930197146164
46260,28.187512048459656
46261,88.63999606312034
46262,2.967507369325332
46264,22.234911419790006
46265,81.59249620512841
46266,27.388289128738936
46267,91.87052979575061
46268,26.067111282478162
46269,10.809502639634886
46270,29.596876786227
46272,43.5419173791543
46275,83.13926274193848
46276,38.172367999713806
46280,35.84656687675597
46281,104.72938908559286
46283,23.14786963518671
46286,25.527748813424452
46287,59.7567290120345
46288,33.56761507952564
46294,2.482323381672884
46297,17.77348235764661
46298,33.147754080525594
46299,48.47676374553075
46300,14.6172060653716
46302,88.01520819633616
46303,17.803047407179957
46308,45.24666641881145
46309,34.23804610851501
46310,83.82734827376981
46313,37.10217583605439
46314,7.733771055558852
46318,87.70917701254756
46320,52.43515208617782
46321,4.790026902958267
46322,19.145776881221543
46323,68.52905215862465
46324,91.24537151571032
46325,3.9263187592960387
46328,34.26513315319086
46329,90.50557441344432
46330,52.76323919048757
46331,14.209152677009365
46333,11.30064760553127
46335,86.00837097562713
46336,49.050908625606525
46337,13.557714970598845
46338,57.27663852644113
46339,89.65925738327304
46341,20.94112311238369
46342,9.399026252708234
46344,19.785333542015394
46346,90.14588617513282
46347,20.176429658069228
46348,62.729766881997826
46351,4.644052171692296
46352,6.169448293753582
46354,3.7436269757895215
46356,91.76675895173535
46357,22.072376294855307
46359,15.326651507756017
46360,34.964196457432
46362,80.77910193284151
46363,10.90947436368039
46365,83.76182315893024
46367,31.702785044886834
46368,3.5914771879831933
46369,29.80963052046299
46370,25.03137036272488
46372,97.00652469318699
46373,89.7677372818007
46374,62.23565246735586
46376,19.403759556086914
46377,6.491398455756537
46379,92.6944916690846
46380,25.466543474272992
46383,12.592637815718188
46385,3.1514648363696836
46386,13.089170708436605
46388,18.652591907759103
46392,98.66585195460434
46394,12.132126164802116
46395,62.79754065166962
46397,85.58442719087162
46399,2.959636325272242
46404,85.90046185999233
46405,46.53406868190189
46411,21.748718898558693
46412,3.052949817588718
46414,32.82966516741984
46415,19.546417759442548
46416,39.43319975381024
46417,14.808095557184247
46418,25.953222349551815
46420,8.696362325842856
46422,93.77566645835954
46424,62.28594131833936
46425,84.80600623871322
46426,14.432871308930052
46427,20.793739081393227
46428,23.789539784671206
46429,8.475600634416246
46430,20.74166088416429
46433,16.99197052398279
46435,4.431656333701769
46436,27.184721736644217
46437,55.142928599056106
46438,31.350949505794812
46439,42.35844557534653
46441,48.2226401166112
46442,86.4614724305572
46447,42.42445169640025
46449,23.38732603253075
46451,92.95956651076854
46452,14.013203137006183
46453,15.135240982964246
46454,33.133897520050354
46455,31.121085803883823
46461,3.231049462744471
46462,94.7008487105897
46465,21.955736495490214
46466,16.11265734710713
46467,63.361553291092086
46468,97.69533474895312
46473,69.46109087219406
46474,57.30860849974923
46475,55.13682247095493
46477,2.3350636724387295
46483,16.408547261976178
46486,15.457851821721707
46487,16.067388825274552
46491,76.92639555068405
46495,2.949692199789712
46496,15.170897422878246
46497,100.61598577890095
