Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,mass
149011,310392972,19.6475,18.9864,-0.269461,-5.04638,18.9884,-0.262729,-0.0141913,-1,3.86341,1.5567,1.43359,-3.23226,2.11624,-1.20984,0.744253,1,7.80082398467362
149181,1290900247,6.59043,4.61033,0.866781,4.62896,4.6911,0.871976,0.185839,-1,32.2053,9.31902,-4.6722,30.4714,10.4247,1.79382,-0.464736,1,8.035259106913655
146511,556014845,32.4805,-8.41348,2.33683,-31.2847,8.73198,-1.98822,2.87067,-1,41.7401,-19.0575,2.98924,-37.0151,19.2905,-1.40673,2.98601,1,7.798270354039934
148029,90162177,93.4005,-22.2081,-2.83777,90.6775,22.3887,2.1068,-3.0145,1,99.3459,-15.6077,-4.00567,98.0305,16.1136,2.50545,-2.89037,-1,7.974838448921463
147115,23016525,64.9533,22.6465,0.327768,60.8766,22.6489,1.71482,0.0144722,-1,18.008,2.88939,2.91292,17.5344,4.10289,2.15904,0.789454,1,8.46809541069035
149182,358435331,4.18114,-1.90541,1.5701,-3.37434,2.46897,-1.11847,2.45237,1,30.1889,-20.1311,-8.40179,-20.8692,21.814,-0.850413,-2.74622,-1,7.827557513924788
147754,198054616,12.0641,-7.26381,-8.84465,-3.81467,11.4451,-0.327419,-2.25837,-1,3.41516,-0.0725656,-1.90571,2.83308,1.90709,1.18672,-1.60886,1,8.321738048366136
147115,310895432,17.9022,4.23008,-0.83123,-17.3754,4.31098,-2.10208,-0.194032,-1,3.59262,-2.79356,-0.339232,-2.23335,2.81409,-0.727688,-3.02075,1,8.607591955132165
147754,418612825,4.68871,-3.26138,-2.94159,1.6415,4.39198,0.365552,-2.4077,1,16.6642,-7.72956,-12.1117,-8.4414,14.368,-0.55809,-2.13882,-1,7.893403800034563
146511,375342699,14.3159,-6.93584,-8.72132,-8.98765,11.143,-0.737791,-2.24265,1,9.75138,-0.0414419,-2.3751,-9.45762,2.37546,-2.09019,-1.58824,-1,8.197132528941582
146944,707758728,31.4251,20.2661,1.64487,23.9607,20.3328,1.00209,0.080986,-1,5.84497,5.6962,0.194871,1.29573,5.69954,0.225425,0.0341973,1,8.587502152717017
148031,197419564,58.0284,-5.28772,9.65691,56.9743,11.0098,2.34617,2.07176,-1,79.4313,-15.94,10.024,77.1671,18.8299,2.11824,2.58022,1,7.956105536221744
147115,543420328,13.5896,-3.55769,1.38298,13.0425,3.81704,1.94264,2.77084,1,21.6514,4.5808,1.98852,21.0677,4.99379,2.14645,0.409552,-1,8.124565873811365
147926,472077331,12.1622,6.4871,10.2637,-0.702326,12.1419,-0.0578108,1.00715,1,10.0504,4.34678,5.55108,-7.16247,7.05046,-0.892563,0.906476,-1,8.004021510189991
147754,463674179,12.5084,0.10434,-4.11051,-11.8132,4.11183,-1.7775,-1.54542,1,57.7805,-10.0362,-3.79435,-56.7756,10.7295,-2.36807,-2.78014,-1,8.658944686900384
149181,1164463576,30.8764,17.4044,12.2327,22.3785,21.2733,0.917635,0.612636,1,2.15445,-0.803096,1.40685,1.42038,1.61993,0.791536,2.08951,-1,7.937867708974754
146944,711835599,20.8064,10.5726,12.3659,-12.9697,16.2694,-0.730465,0.863416,1,1.46966,1.04384,-0.944377,0.422423,1.40764,0.295762,-0.735412,-1,8.567136224885306
147929,251113123,18.1573,10.47,-9.10228,11.714,13.8734,0.766925,-0.715633,-1,5.37497,5.34596,0.0853264,0.551051,5.34665,0.102883,0.0159595,1,8.478573722870257
149182,339700614,9.51592,1.96839,1.55732,9.17894,2.50994,2.00799,0.669332,1,146.483,-2.07936,26.9286,143.971,27.0087,2.37528,1.64786,-1,8.324600085018737
147926,51092612,48.9539,13.1164,9.59584,46.1775,16.2518,1.76706,0.631614,1,8.1794,-1.27858,2.09426,7.80269,2.45371,1.87387,2.11891,-1,8.576749739353447
148029,367577501,20.5984,2.58816,-3.86723,-20.0659,4.65339,-2.16776,-0.981005,-1,3.66792,-0.993724,2.48162,-2.51151,2.67318,-0.837955,1.95168,1,8.640179558556865
148029,278227216,7.32571,-5.62878,-2.0472,-4.21804,5.9895,-0.656136,-2.79276,-1,26.078,-7.18323,-11.3663,-22.3444,13.4458,-1.28129,-2.1344,1,8.134804270564814
147929,148462935,17.0478,2.04346,4.85118,-16.2148,5.264,-1.84354,1.17212,1,48.0021,14.809,2.97108,-45.5639,15.1041,-1.8237,0.197999,-1,8.34796722327051
146644,1416314784,10.8269,4.69719,2.873,-9.32223,5.50615,-1.29729,0.548937,1,48.2905,21.9806,-5.146,-42.6889,22.5749,-1.39379,-0.229974,-1,8.534537515237803
147114,605006712,23.5079,5.95688,0.768385,22.7277,6.00623,2.04095,0.128283,-1,10.4895,-0.861184,-3.85394,9.71779,3.94898,1.63259,-1.79064,1,8.223540480684637
147115,213756406,69.2897,-11.4621,-10.1553,-67.5762,15.3137,-2.19025,-2.41657,1,26.2754,-4.27724,1.08502,-25.9022,4.41272,-2.47016,2.89316,-1,8.02996068085036
148029,401671703,20.9157,-3.04537,-8.36078,-18.9286,8.89814,-1.49914,-1.9201,1,33.0283,5.78861,-11.3362,-30.4771,12.7286,-1.60728,-1.09868,-1,8.575287557394253
149181,1403656222,76.7706,0.326847,20.3791,-74.0156,20.3817,-2.00122,1.55476,-1,20.9316,3.27681,3.04026,-20.4487,4.46997,-2.22542,0.74797,1,7.795071761488129
147929,237995961,19.4796,-6.94095,16.2211,8.25561,17.6437,0.452324,1.97512,1,5.21922,-2.02779,1.15079,4.66947,2.33157,1.44485,2.62541,-1,7.794431154760434
148031,411055604,11.2059,-1.34558,2.30852,-10.8826,2.67205,-2.11221,2.09853,1,73.9143,-11.1453,-5.75641,-72.8421,12.5441,-2.45953,-2.66484,-1,8.228792701453813
146644,238631866,1.59707,0.995362,0.268167,-1.21983,1.03085,-1.00525,0.263168,1,30.1217,-14.5578,1.22807,-26.3415,14.6096,-1.35191,3.05743,-1,7.763698170330111
147926,150519500,11.7252,5.21198,0.416939,-10.4948,5.22863,-1.44685,0.0798263,1,20.045,7.313,-10.0036,-15.756,12.3916,-1.06096,-0.93954,-1,8.453514906278881
147926,270665357,16.7331,-12.59,-5.26263,-9.6848,13.6456,-0.660626,-2.74566,1,1.95589,0.0375158,1.73424,-0.903612,1.73465,-0.499844,1.54917,-1,8.1944788092353
149181,1303571711,2.47266,0.531572,2.24528,-0.888928,2.30735,-0.376314,1.33833,-1,21.5335,-17.2714,11.3105,-6.12038,20.6454,-0.292274,2.5618,1,7.948855667877739
147754,181038035,60.5701,0.13704,12.4539,59.2757,12.4547,2.26411,1.55979,-1,17.5085,-3.85463,0.952711,17.0523,3.97062,2.1638,2.89929,1,8.7605079787977
149011,287669326,95.9971,24.3768,-12.4441,92.0128,27.3694,1.92707,-0.472005,-1,17.0041,1.62039,-4.62028,16.2839,4.89619,1.91674,-1.23349,1,8.605173901177336
149011,597945235,33.8699,-0.62411,17.5025,28.9904,17.5137,1.27793,1.60644,1,9.52919,2.01561,1.22903,9.23213,2.36076,2.07281,0.547562,-1,8.349414640338575
148031,101812506,2.60371,-1.43387,2.01433,-0.815967,2.47255,-0.324296,2.18942,-1,14.0455,2.13423,-3.96728,-13.3034,4.50491,-1.80351,-1.07725,1,8.575263920796313
146944,635600495,2.51572,0.329885,2.37758,0.75308,2.40036,0.308805,1.43293,1,20.3437,-4.79313,2.1091,19.6582,5.23664,2.03324,2.72706,-1,8.116765251353211
147114,181409186,25.5866,3.1571,-5.266,-24.839,6.13988,-2.10569,-1.03073,-1,11.2001,0.600984,3.29434,-10.6878,3.34871,-1.87736,1.39035,1,8.549686552344749
147926,499000182,27.3176,9.96265,3.60718,-25.179,10.5956,-1.60031,0.347387,-1,9.13931,4.80712,-3.068,-7.14185,5.70272,-1.04907,-0.56805,1,8.126015081225233
149011,912039090,52.5048,40.6147,-6.98903,32.5323,41.2117,0.724365,-0.170412,-1,5.91017,4.99045,-2.59288,1.81728,5.62385,0.317763,-0.479179,1,7.795663419741806
148029,429574062,11.0459,-2.16087,-4.77084,9.7253,5.23739,1.37774,-1.99609,1,80.9448,-13.5039,-12.6087,78.8081,18.4752,2.1572,-2.39046,-1,8.757427771069603
149181,90605699,36.6461,15.6612,-9.20184,31.8275,18.1645,1.32698,-0.531218,1,4.94109,1.06859,-3.75248,3.03173,3.90166,0.714635,-1.29337,-1,8.16260839417768
146644,133486058,2.93961,1.08638,-1.22712,2.44034,1.63892,1.18864,-0.846157,1,7.20845,2.08925,-0.227072,-6.89531,2.10155,-1.90377,-0.108261,-1,8.422414368394374
146511,408174649,2.65326,1.78124,-1.01887,-1.68193,2.05206,-0.747924,-0.519578,1,20.8783,5.5983,12.2597,-15.9456,13.4774,-1.00513,1.14243,-1,7.886103754846236
147926,192729467,65.0959,12.5632,1.68145,63.8499,12.6753,2.31974,0.133049,1,5.16685,1.25519,2.26119,4.47301,2.58621,1.31571,1.06405,-1,7.895675672968152
147926,294465218,8.0635,-2.30677,0.464741,-7.71251,2.35311,-1.90275,2.94279,-1,35.8968,7.42849,-0.542735,-35.1156,7.44829,-2.25487,-0.0729316,1,8.486628959455187
146944,259371211,57.6111,-12.0025,-2.59102,-56.2873,12.279,-2.22742,-2.92898,1,7.7949,-4.43976,-0.78721,-6.35841,4.50901,-1.14387,-2.96611,-1,8.467555890302721
146644,75199676,29.7941,8.55114,-1.50621,28.5008,8.68278,1.90417,-0.174353,1,65.0139,9.32851,4.85193,64.158,10.5149,2.50835,0.479613,-1,8.486926423570692
146944,608839055,2.27762,2.01061,-0.959086,-0.474508,2.22764,-0.21143,-0.445089,1,15.0114,-2.84921,-12.6548,7.55526,12.9716,0.553716,-1.79225,-1,7.920354896966425
147926,52358475,28.6673,-12.0597,6.67677,-25.1356,13.7846,-1.36177,2.63596,1,6.82934,-3.96087,4.31519,-3.51149,5.85742,-0.568391,2.31341,-1,7.8659925028568445
148029,374976249,89.0707,2.99464,14.1894,87.8822,14.502,2.5016,1.3628,-1,78.2975,-4.61263,14.6612,76.7741,15.3697,2.31149,1.87561,1,8.089637170473257
147929,35513499,29.2344,-9.06393,-4.59159,-27.4119,10.1606,-1.71831,-2.6727,-1,10.1612,1.6796,-1.36487,-9.92808,2.16424,-2.22812,-0.682387,1,8.229911766179542
149181,382727992,77.2607,-13.0344,15.9201,-74.4706,20.5753,-1.99802,2.25686,1,34.3218,-0.67279,9.64657,-32.9314,9.67001,-1.93944,1.64043,-1,8.597850293241926
148031,433741670,13.3169,-6.9849,11.0837,-2.38834,13.101,-0.181307,2.13312,-1,5.98148,2.07471,5.45144,1.32491,5.8329,0.225235,1.20714,1,8.589282077321721
147929,99563855,32.267,-14.6689,5.22865,-28.2603,15.573,-1.35756,2.79919,-1,1.56832,-0.51313,-1.38504,-0.527233,1.47704,-0.349777,-1.9256,1,8.416617522693493
146644,801508452,86.2219,-6.09447,-14.1315,-84.8373,15.3897,-2.40831,-1.97796,-1,1.07102,-0.715915,-0.597412,-0.526919,0.932435,-0.538669,-2.44618,1,8.347562763733547
149181,899334034,10.4475,2.90213,0.181191,10.0347,2.90778,1.95216,0.0623529,-1,3.16223,-0.248452,-3.13219,0.356893,3.14203,0.113344,-1.64995,1,7.841501359405988
146944,466614881,70.3396,-2.0626,-16.0713,68.4479,16.2031,2.14774,-1.69844,-1,7.60437,1.76543,0.312283,7.39,1.79284,2.12387,0.175076,1,8.685646558300109
146644,1241377423,2.00742,1.89926,-0.529687,0.376795,1.97174,0.189953,-0.27198,-1,17.4773,-5.70464,-11.7596,11.6029,13.0702,0.799721,-2.02246,1,8.404387501335593
147115,151331117,2.60847,-2.00239,-1.20152,1.16228,2.33521,0.479172,-2.60114,1,24.1999,-10.1782,12.1253,18.3034,15.8309,0.987617,2.26911,-1,8.490009538157183
146944,620091954,19.9809,8.2933,-9.84862,15.2795,12.8753,1.00745,-0.87092,1,16.9191,2.53157,-3.12311,16.4345,4.02028,2.11581,-0.88963,-1,8.389792267404475
147114,640044447,131.497,11.4976,19.7359,-129.498,22.8408,-2.43596,1.04329,-1,11.7965,2.67048,-0.162973,-11.4891,2.67545,-2.16372,-0.0609522,1,8.47530610693682
149011,754826291,32.0829,21.989,-11.7509,20.1919,24.9319,0.740367,-0.490785,1,2.12731,0.328836,-2.0749,0.334816,2.10079,0.158709,-1.41362,-1,7.730061392805901
147114,246243193,5.90569,-4.77121,-2.81225,-2.05035,5.53834,-0.362236,-2.60899,-1,20.3442,-16.3568,4.67229,-11.1584,17.0111,-0.616208,2.86335,1,8.045687856727975
149181,502531937,41.386,-11.609,-15.625,36.5225,19.4656,1.38689,-2.20979,1,15.7159,0.0718788,-3.4068,15.342,3.40756,2.20986,-1.5497,-1,8.682513837392403
147929,272549591,14.3827,-1.17738,3.42988,13.9181,3.62633,2.05467,1.90147,1,18.4821,3.3134,-3.41766,17.8586,4.76015,2.03266,-0.800887,-1,8.110097741778478
146944,273758427,6.32844,-1.87654,-0.782784,5.99291,2.03326,1.80169,-2.7464,-1,76.0038,-1.68448,11.149,75.1628,11.2755,2.59575,1.72075,1,8.497598496895758
147754,590553601,14.1843,-12.67,2.156,6.00138,12.8521,0.451463,2.97304,1,2.861,-0.71993,-2.76553,-0.137378,2.8577,-0.0480543,-1.82547,-1,8.746083718339086
147754,466368229,13.9818,-2.4049,13.2013,-3.92836,13.4186,-0.288727,1.75099,1,3.6357,0.500278,1.98067,3.00748,2.04288,1.17923,1.32339,-1,8.68380609132977
148031,453905587,14.8029,-9.07451,11.5491,1.84299,14.6877,0.125151,2.23678,-1,1.65926,-0.679122,-1.40817,-0.555859,1.56338,-0.348455,-2.02016,1,8.448325703837124
147115,294748407,53.1621,7.92789,11.7827,51.2301,14.2015,1.99481,0.97853,-1,4.23069,-1.00409,2.52954,3.23913,2.72154,1.00967,1.94867,1,8.617198322749672
147115,28952367,2.50745,0.00194677,-1.94537,1.58203,1.94537,0.742966,-1.5698,1,18.7355,12.7308,5.51686,12.5901,13.8747,0.814364,0.40892,-1,8.691103200201598
147114,663012183,11.9156,-1.03841,-2.12482,11.6785,2.36498,2.30022,-2.02537,-1,1.84205,-0.646817,1.17882,-1.25902,1.34462,-0.835637,2.07264,1,8.773395238479285
147115,43422313,2.83671,-1.67367,1.22012,1.93832,2.07119,0.835275,2.51166,-1,22.4011,4.72876,-4.20115,21.4895,6.32541,1.93713,-0.726384,1,8.358480057683929
149182,21036495,9.19386,-2.78658,0.784333,8.72621,2.89486,1.82298,2.86722,-1,67.1663,-32.6892,20.6618,54.9165,38.6716,1.14959,2.57793,1,7.874764238973227
147114,581607495,49.0911,-1.3881,17.8621,-45.7051,17.916,-1.66604,1.64835,-1,31.1239,-2.38855,5.48999,-30.5427,5.98708,-2.33214,1.98117,1,7.818953099322277
147929,287253211,4.7795,2.63523,3.51413,1.88418,4.39244,0.416787,0.927362,-1,31.7124,10.3739,10.4817,28.0748,14.7473,1.39973,0.790568,1,8.306477124738263
149181,1221664721,7.51039,-1.34289,-4.1966,6.08203,4.40623,1.12649,-1.88049,1,2.51155,1.59061,1.93833,-0.143811,2.50743,-0.0573226,0.883615,-1,7.746979274552052
147754,174289797,4.02524,1.82798,0.28643,-3.57477,1.85029,-1.41281,0.155428,1,22.918,2.63971,18.3028,-13.5378,18.4922,-0.678749,1.42756,-1,8.22060847892052
148029,231427891,1.55934,1.16485,-0.584312,0.856288,1.30319,0.617144,-0.464942,-1,14.4335,-11.3316,7.33555,5.10985,13.4987,0.370041,2.56708,1,8.440030126451683
146944,198847703,7.3292,1.31151,-3.07465,-6.52255,3.34268,-1.42164,-1.16761,1,78.0405,17.4216,-5.71628,-75.856,18.3354,-2.12745,-0.317047,-1,8.57614817097397
149181,1788906439,15.3584,2.88243,2.38654,14.8955,3.74219,2.08995,0.691559,1,124.367,19.6036,-3.17344,122.771,19.8588,2.5213,-0.160488,-1,8.054900752901803
147114,528664417,18.6804,13.5093,10.4919,7.50856,17.105,0.42597,0.660338,-1,5.13331,4.42253,-1.10592,2.35987,4.55871,0.496953,-0.245041,1,7.749821003732931
148031,305308934,70.8967,-17.4085,-12.6555,-67.5509,21.5225,-1.86139,-2.51299,-1,2.91627,-1.24255,-1.84325,-1.88762,2.22295,-0.770589,-2.16393,1,8.280764624447421
147929,493743051,6.33474,1.18596,2.0884,-5.86183,2.40164,-1.625,1.05433,-1,58.6589,15.2871,-6.65642,-56.2393,16.6735,-1.93023,-0.410668,1,8.682993763023214
147926,212171651,12.2813,-12.0893,-2.16081,-0.0982575,12.2809,-0.00800077,-2.96472,1,5.19311,-3.0044,4.10856,1.03039,5.08986,0.201083,2.20219,-1,8.536546380008938
146644,1381575407,19.6108,-8.42103,7.61309,15.9909,11.3522,1.14298,2.40654,-1,3.2913,1.71274,1.9503,2.02374,2.5956,0.716721,0.850162,1,7.969902575577701
147929,451141833,5.80703,-4.66139,-1.82401,2.94381,5.00556,0.558602,-2.76861,1,12.9117,-11.8567,-1.58579,-4.85952,11.9623,-0.395819,-3.00864,-1,7.88966886001561
146511,470405671,30.9381,5.00787,5.76598,-29.9807,7.63709,-2.07652,0.855648,1,56.655,11.5364,-0.454641,-55.4662,11.5454,-2.27329,-0.0393888,-1,8.33398201307018
146944,113338575,19.3537,10.9573,-8.88895,13.2472,14.1094,0.837496,-0.681553,-1,2.56441,2.41306,0.867471,0.028463,2.56425,0.0110997,0.345104,1,7.813428569167955
148029,165980358,24.4713,-8.5342,-13.3992,18.6138,15.8862,0.99773,-2.13792,1,11.055,-0.990572,-2.29248,10.7693,2.49733,2.1678,-1.97866,-1,7.861381761854321
147114,331903231,18.9346,12.8766,-6.79775,-12.1038,14.5608,-0.756895,-0.485729,1,14.6144,4.31146,-3.58988,-13.4946,5.61034,-1.61148,-0.694327,-1,8.180773487849411
148031,195249707,3.2525,-2.28539,0.693529,-2.20789,2.3883,-0.826939,2.84696,1,15.1237,-4.87533,-12.3658,-7.21423,13.2922,-0.519111,-1.94634,-1,7.835212819685183
149011,344860732,2.07386,-0.170398,2.05433,0.227107,2.06139,0.10995,1.65355,1,40.3204,-6.47186,27.912,-28.3684,28.6525,-0.874347,1.79864,-1,7.952382298926969
149011,96152712,60.4233,-5.89564,20.4113,56.565,21.2457,1.70592,1.85199,1,9.4651,-2.32842,0.118745,9.17346,2.33145,2.07874,3.09064,-1,8.586350843214626
149181,103623980,24.931,-19.3656,-2.97961,-15.4159,19.5935,-0.722318,-2.98893,-1,8.48986,-2.62761,-3.59505,-7.22834,4.45294,-1.26125,-2.20196,1,8.790041964763319
146944,274350781,77.9674,10.0451,11.6109,-76.4409,15.3531,-2.30828,0.857576,1,10.7207,-1.50037,2.30571,-10.3617,2.75089,-2.03651,2.14768,-1,8.012694314960441
148031,68796598,4.01976,1.6272,1.33798,3.42352,2.10665,1.26221,0.688167,-1,93.7064,16.7224,-1.04837,92.1963,16.7552,2.40651,-0.0626106,1,8.394085858573552
146644,1506030994,3.16086,-0.707848,-1.8891,2.43338,2.01736,1.01995,-1.92931,1,45.3708,19.2726,-21.0541,35.2676,28.5431,1.03856,-0.829546,-1,7.932066964776367
147926,370591013,11.3149,2.38484,-0.770706,11.0339,2.50628,2.18797,-0.312575,-1,98.9689,9.52768,15.2635,97.3195,17.993,2.3896,1.01276,1,8.37305441300617
149182,371403442,24.6336,4.2171,-5.09024,-23.7302,6.61018,-1.99014,-0.878937,-1,12.9128,-2.06532,1.67807,-12.6357,2.6611,-2.26184,2.45928,1,8.424987173444274
146644,983897377,13.3837,-2.00074,-5.02415,12.2425,5.40787,1.55576,-1.94977,1,41.4779,-17.3327,-5.9689,37.2071,18.3317,1.45682,-2.80994,-1,8.36081119652273
146644,947126482,38.635,-8.71984,-21.4713,-30.9129,23.1744,-1.09897,-1.95656,-1,5.16073,-2.62424,-0.245849,-4.43689,2.63573,-1.29235,-3.04818,1,8.254429202204056
147115,597130348,24.8481,-13.6031,3.62769,-20.475,14.0785,-1.16917,2.88098,1,8.33453,-1.22614,-1.74452,-8.05714,2.13231,-2.03957,-2.18343,-1,7.971902690750824
147926,523911607,3.11031,2.14442,-0.0428574,-2.25248,2.14485,-0.916416,-0.0199829,-1,70.038,12.3149,5.33831,-68.7398,13.4221,-2.33597,0.409036,1,8.582405441159933
147754,155094785,7.10168,-5.7164,-2.87019,-3.08523,6.3965,-0.465352,-2.67627,-1,15.4835,-13.5725,-5.37104,5.16508,14.5966,0.346857,-2.76477,1,8.110798017889492
147115,172729013,49.8491,4.17259,24.0381,-43.4706,24.3975,-1.34155,1.39893,-1,3.84017,-1.06013,3.0584,-2.06621,3.23692,-0.60141,1.90446,1,8.064051627761359
147926,106124082,19.9915,12.8268,5.35523,-14.3685,13.8998,-0.905017,0.395505,-1,1.96273,-0.356564,-1.32331,-1.405,1.37051,-0.899059,-1.83399,1,7.837202808451752
147926,74067805,2.73036,-0.13013,-1.83204,2.02028,1.83666,0.95033,-1.64171,-1,65.8222,-8.77288,-9.60194,64.5244,13.0062,2.30477,-2.31111,1,7.826848698595078
147115,144954907,16.2477,10.8628,0.608271,-12.0672,10.8798,-0.956481,0.0559375,-1,5.95332,-0.269278,-2.81422,-5.23924,2.82707,-1.37601,-1.66619,1,8.734042833173822
147115,405365129,17.0419,0.121787,-12.6387,-11.4314,12.6393,-0.812158,-1.56116,-1,6.93272,-2.20621,-0.88631,-6.51227,2.37759,-1.73252,-2.75959,1,8.095455288769797
149182,84284838,26.2303,13.1171,-15.8494,16.2717,20.5733,0.725556,-0.879448,1,2.35498,-1.2438,-1.71941,1.02105,2.12212,0.464286,-2.19705,-1,8.27288900021028
147115,301188232,16.9884,-13.8913,5.04209,8.37955,14.778,0.540347,2.79341,-1,11.8669,-5.93577,0.156234,10.2745,5.93782,1.31611,3.11528,1,8.032401850855328
147929,480271701,3.43188,-0.0619612,2.58794,-2.25312,2.58868,-0.786685,1.59473,-1,8.81749,-1.36317,4.77257,7.28783,4.96343,1.17705,1.84901,1,8.275908059873945
147926,220394114,41.8038,4.8122,-5.65719,41.1387,7.42705,2.41302,-0.865934,1,82.1579,1.35143,-18.3201,80.0779,18.3699,2.17834,-1.49716,-1,7.754881095735828
147754,477964234,52.5416,13.3697,4.64047,-50.5998,14.1522,-1.98623,0.334078,-1,15.8559,-0.0477954,3.0838,-15.5531,3.08417,-2.32081,1.58629,1,8.054460791114392
146644,474878179,59.143,6.36097,13.7198,-57.1769,15.1226,-2.04015,1.13666,1,10.0903,2.59089,-0.658544,-9.7297,2.67328,-2.00338,-0.248905,-1,8.125546109207892
147926,501355359,2.73723,-2.23046,1.57677,-0.176913,2.73151,-0.0647224,2.52623,1,18.2354,-5.71545,-1.11659,-17.2805,5.8235,-1.80808,-2.94866,-1,8.469987550394098
148029,60998809,2.87122,1.96551,-1.98175,-0.673305,2.79116,-0.238947,-0.789513,-1,35.2622,0.5911,-24.8448,-25.0161,24.8518,-0.88604,-1.54701,1,8.246948044445006
149181,760435387,25.9114,7.00971,-9.08311,-23.2328,11.4734,-1.45473,-0.913533,1,14.3897,4.50338,0.620034,-13.6528,4.54586,-1.8195,0.136822,-1,7.710789656067919
146644,1626277549,30.9711,1.27113,-14.7237,-27.2178,14.7785,-1.37052,-1.48468,-1,17.9474,-3.06868,-3.93129,-17.2406,4.98717,-1.95384,-2.23358,1,8.076538478048604
149181,1764677520,9.70416,3.03247,-1.77011,9.04664,3.51129,1.67525,-0.528362,-1,80.3432,3.17424,-20.3778,77.6511,20.6236,2.03612,-1.41627,1,7.935726524383251
149181,178060750,7.58502,-3.71689,-0.80215,6.56307,3.80246,1.31393,-2.92904,-1,25.4047,0.521007,4.33501,25.0267,4.36621,2.44672,1.45118,1,8.228808485814383
148029,180484258,10.296,2.22816,0.852172,-10.0158,2.38556,-2.14176,0.36529,-1,65.1967,-4.26733,12.5266,-63.8395,13.2335,-2.27734,1.89913,1,7.835346877012999
149181,1116104434,15.9576,4.3391,-1.0408,15.321,4.46218,1.94729,-0.235417,1,2.15473,1.46465,-1.49852,-0.50213,2.09541,-0.237398,-0.796828,-1,8.26595002568368
148029,310935391,44.6123,17.6333,-6.44204,-40.4701,18.7732,-1.51119,-0.350269,-1,14.7012,2.23524,1.20232,-14.4805,2.53808,-2.44213,0.493502,1,8.735519130538242
146644,272835911,7.81836,0.240654,2.67983,7.3408,2.69061,1.72884,1.48123,1,27.3453,7.39346,-4.06522,26.0111,8.43738,1.84432,-0.502721,-1,7.995920770524429
146644,925356836,24.4334,5.93762,2.88494,23.5247,6.60138,1.98305,0.452284,-1,7.97208,0.12699,-3.14184,7.32576,3.14441,1.58209,-1.5304,1,7.843389557882476
146511,257550287,49.9962,18.8399,18.0996,-42.6273,26.1254,-1.26563,0.765359,-1,2.76666,2.02193,-0.559845,-1.80354,2.09801,-0.77857,-0.270119,1,8.182963758020415
148031,371803885,27.2558,-14.1632,-0.202028,23.286,14.1647,1.27205,-3.12733,-1,5.23773,-5.03149,-0.244244,1.43467,5.03741,0.281088,-3.09309,1,8.722538834417183
149181,1006554110,50.7707,-19.6749,0.381211,-46.8019,19.6786,-1.60107,3.12222,-1,5.92206,-2.57717,-2.7364,-4.57614,3.75895,-1.02706,-2.32624,1,8.58280301914113
147114,146127358,7.1308,4.5901,1.88323,5.12179,4.96141,0.904047,0.389337,1,6.31662,-3.01281,-1.81119,5.24808,3.51531,1.19083,-2.60032,-1,8.414622233576505
149182,56679847,20.9853,6.21065,1.52709,19.9869,6.39564,1.85728,0.2411,-1,149.608,22.209,11.3472,147.515,24.9399,2.47768,0.472353,1,8.471342995854185
148029,276514928,74.3261,15.1762,-13.4475,-71.5068,20.2769,-1.97298,-0.725077,-1,9.97777,-0.919781,-2.38028,-9.64594,2.55181,-2.03994,-1.93954,1,8.222602084336694
149181,819598913,80.7803,14.2536,18.2005,-77.4018,23.1176,-1.92315,0.90642,1,7.48568,2.58642,3.57861,-6.04478,4.41543,-1.11984,0.944969,-1,8.344795124597095
147114,68489380,3.09245,1.44988,2.72733,-0.150924,3.08877,-0.0488426,1.08218,1,12.7982,-3.11524,3.32958,-11.9583,4.5597,-1.69183,2.32295,-1,8.149838578930503
149181,1400500283,128.069,13.4313,-18.0538,-126.076,22.502,-2.4243,-0.931174,-1,12.5959,3.67623,-1.38292,-11.9678,3.92774,-1.83321,-0.359803,1,7.750464922228487
148031,583023396,27.9565,9.39528,15.9637,20.9392,18.5233,0.970661,1.03885,1,46.5474,12.3953,19.0018,40.6441,22.6873,1.3463,0.992789,-1,7.804659463013111
149011,341237018,8.59484,5.49045,0.459724,-6.59658,5.50967,-1.01423,0.0835367,1,8.89807,-1.67657,-2.2211,-8.45172,2.78283,-1.83011,-2.21739,-1,7.867810452109536
148029,208795099,4.90854,-1.68508,1.67634,-4.29467,2.37689,-1.35376,2.35879,1,49.2567,7.25624,10.2382,-47.6314,12.5489,-2.04392,0.95423,-1,8.035072585577634
147115,572570834,74.6237,-19.3181,19.3409,-69.4366,27.336,-1.66203,2.35561,1,15.5129,-0.568487,4.89789,-14.7084,4.93077,-1.81305,1.68635,-1,7.824982516742905
146511,95144983,2.64914,1.65308,0.713195,-1.94335,1.80036,-0.936433,0.407308,1,6.42907,-4.9298,1.84329,3.6922,5.26314,0.653911,2.78378,-1,7.879270966782079
148031,167762174,14.6559,-14.6016,1.05653,0.686743,14.6398,0.046892,3.06936,-1,8.45926,-5.67081,6.27655,0.0776029,8.45891,0.00917397,2.30554,1,8.30552392545186
147754,484285369,1.74511,1.19106,-0.6252,-1.11171,1.34518,-0.753183,-0.483377,1,68.275,10.0559,9.39371,-66.8739,13.7609,-2.28455,0.751366,-1,8.79725869110936
