Run,Event,pt,eta,phi,Q,chiSq,dxy,iso,MET,phiMET
167674,319147774,39.1464,-1.63493,-2.56619,-1,0.81469,0.00820763,0,16.4842,-1.07742
167674,319158324,30.8439,-1.75272,-1.73878,1,0.832036,0.074008,0,31.1101,2.01367
167674,319214506,37.1264,1.69673,1.90409,-1,0.86684,-0.0896631,2.98508,37.1157,-0.949995
167674,319358778,35.0606,-1.21058,1.42689,-1,1.11345,-0.0749697,0,13.3175,-1.23141
167674,319466612,29.2539,-0.306883,-2.22476,1,0.797266,0.0405329,0,34.0093,0.8101
167674,319656618,40.1188,0.975608,-0.915666,-1,0.874573,0.0887815,0.27173,45.5839,2.45306
167674,319701514,35.9178,1.41482,-0.667043,1,1.04304,0.0741661,0.202481,13.1233,2.83401
167674,319739216,25.4383,-0.341757,-1.70537,-1,5.89607,0.0714523,4.77469,6.41831,-2.87229
167674,318664752,46.8023,-0.0879598,2.4165,1,0.772765,-0.0818916,51.1452,17.7043,0.338883
167674,318668300,35.5759,0.135836,0.255958,1,0.420136,0.0168635,0.452987,19.9069,-1.86652
167674,318687642,37.8441,1.02238,0.113636,1,1.31661,0.0219725,244.16,22.2111,-1.77303
167674,318780266,26.2337,0.804505,1.25765,1,0.757072,-0.0649665,25.2231,3.4902,2.73821
167674,318952084,26.6938,-0.543116,-2.72632,1,1.10931,-0.00118581,0.833582,28.7905,0.398829
167674,319097868,32.232,2.08127,0.371174,1,0.697504,0.0055424,0.763133,43.3455,2.64965
167674,319145638,36.0244,-0.907364,1.70207,-1,1.09013,-0.0832453,5.43361,50.5824,-1.6976
167674,319150002,44.2757,-1.26409,-1.79948,1,1.23906,0.0637384,2.27901,6.88092,0.012155
167674,319220902,27.8631,-0.850582,2.63894,1,0.643873,-0.0777622,0,9.60612,0.159498
167674,319266542,30.7339,0.0366186,2.25386,-1,0.693685,-0.0861619,29.2409,10.6704,-0.0562788
167674,319265804,44.9965,-0.215071,2.46686,1,3.19618,-0.0733809,4.88423,17.8019,-2.97532
167674,319281026,35.8783,-0.213617,1.9599,1,0.958708,-0.0886782,0,40.7839,-0.714912
167674,319298000,35.7697,1.64576,2.6732,1,0.997922,-0.0585587,31.1984,18.5594,2.20024
167674,319309086,45.9547,-0.491682,-1.43762,-1,1.00658,0.0809213,14.7395,12.0354,-0.271313
167674,319340758,49.4363,1.67635,-2.60024,1,0.804355,0.00658031,0,43.6852,-0.106072
167674,319348974,35.5979,-0.493383,1.8229,-1,2.34634,-0.0822304,0.545675,27.4939,-1.47166
167674,319379950,34.7384,-0.304518,-1.43997,-1,1.33004,0.0835535,27.5961,21.6689,-1.25184
167674,319470372,32.1486,-1.02675,0.272643,-1,0.743186,0.0178765,0.646643,13.3758,-2.82027
167674,319489244,31.4754,-0.482454,2.68465,1,0.838678,-0.117939,36.4977,17.8522,2.74508
167674,319574706,27.4273,2.01133,1.00165,1,1.44301,-0.0531543,19.1165,6.94163,-0.814923
167674,319620328,33.7415,-1.08219,0.87322,-1,1.36524,-0.0408511,24.5841,15.5845,-1.10929
167674,319702878,36.7323,0.831335,-3.09732,-1,1.08763,-0.0378373,51.6845,5.23425,1.86893
167674,319810909,26.1688,0.102734,-0.183065,-1,0.869361,0.049283,19.8767,4.89108,1.96793
167674,319895121,37.8344,-1.16435,-2.06353,1,0.603619,0.0538546,0.774978,34.623,1.34416
167674,320023901,41.2732,1.00711,2.9355,1,1.29243,-0.0570569,2.10945,31.5456,0.250112
167674,320034225,32.4283,-0.0151501,-2.44203,-1,0.914581,-0.00355823,23.7177,3.41698,2.40641
167674,320113299,35.9188,1.77302,1.58691,1,1.15028,-0.0776002,3.46364,39.9195,-1.37078
167674,320145633,35.8013,-0.744456,-2.65544,-1,0.70897,0.000688247,2.25012,26.7528,1.04849
167674,320178049,41.1047,0.228524,1.65048,-1,0.971471,-0.0791263,5.70226,18.1153,-1.50253
167674,320271805,30.4516,0.0089123,-2.01771,1,1.52804,0.0720823,64.7109,13.7095,-0.181959
167674,320317921,28.0827,1.72437,-2.03814,-1,1.02654,0.0538414,0,20.6099,1.44207
167674,320256011,38.6862,0.0425402,2.64682,-1,0.645202,-0.0775858,104.579,14.369,-0.320727
167674,320394733,54.43,-1.71709,1.45957,1,0.853897,-0.115989,32.9413,10.9582,-0.409402
167674,320400103,30.554,-0.637413,-1.15819,-1,0.661666,0.0905068,0.677828,25.4051,2.36812
167674,320467859,43.8091,-0.0243043,-3.04563,1,1.5149,-0.02679,110.928,48.3152,-3.13935
167674,320522983,39.0479,1.84474,-2.83266,1,1.42066,-0.0160612,0.578756,32.2944,0.745099
167674,320567359,29.1592,0.563606,-0.816828,-1,1.02921,0.0803158,1.04231,42.8037,-1.85442
167674,320599301,35.3588,-0.177034,-1.15767,-1,1.79132,0.0657861,88.4395,14.1093,-2.90985
167674,320698277,43.7145,-0.624394,2.92721,1,1.32843,-0.0736729,37.2249,4.92344,2.61371
167674,320777303,37.142,-0.403731,2.3016,-1,1.11762,-0.0721583,9.3115,5.83534,-1.8541
167674,320866219,33.6497,0.852291,3.07029,1,0.731622,-0.0437813,0.363995,41.6675,-0.225459
167674,320877781,42.4285,-0.442297,0.258868,-1,1.48922,0.0166484,0.652213,56.0162,2.95899
167674,320962011,37.0994,0.594096,-0.996238,1,0.7887,0.0856769,15.1098,27.0126,1.62834
167674,320977627,32.0994,-1.16062,1.5018,-1,1.13781,-0.0781988,0.542514,59.68,-1.16788
167674,319855259,56.9961,1.34027,2.93864,-1,1.257,-0.0586811,22.6259,5.96176,-1.95955
167674,319921825,33.4896,-0.765806,1.86146,-1,0.592513,-0.114795,60.4128,9.33432,3.13178
167674,319959695,42.5511,-0.414785,0.503842,-1,2.10821,0.00238281,32.4947,61.788,0.409249
167674,320072127,31.6384,-1.27996,2.82688,-1,0.796589,-0.0749665,9.22318,1.02508,2.12852
167674,320016135,31.6298,-0.533705,-1.16209,-1,1.08498,0.088294,46.2251,16.4017,-2.36408
167674,320102525,29.2145,-1.04764,1.07551,-1,2.82054,-0.0547139,0,52.0512,-2.10095
167674,320105515,33.3451,1.37184,-0.811487,1,0.801709,0.0830593,0.201895,29.2723,2.36658
167674,320157059,40.824,0.573406,1.11597,-1,0.963272,-0.0506127,0.241625,40.8438,-1.94921
167674,320216701,110.156,-0.145044,2.78206,-1,1.18905,-0.065369,0.634986,41.7358,2.18326
167674,320162399,79.2647,-0.877686,1.26285,1,1.33991,-0.0629523,58.5666,16.9302,-0.744104
167674,320352299,54.6019,-0.153905,-1.40784,1,1185.14,0.094328,20.6806,23.0444,-0.442472
167674,320513173,63.6265,0.147261,-1.46618,-1,0.671687,0.0835828,0,31.8285,2.17669
167674,320532355,35.8181,0.470033,-0.606395,1,0.854084,0.0802387,54.2697,19.6028,0.185208
167674,320495647,33.5267,0.192761,-0.303698,1,0.517717,0.0605766,27.314,33.1785,-0.226694
167674,320587359,32.6443,1.70711,0.598622,1,0.782322,-0.00937791,28.7608,6.43466,-1.69825
167674,320779687,28.6074,-1.78968,2.24328,-1,0.827135,-0.0889696,15.1637,10.6721,1.08553
167674,320831941,45.4501,-0.886482,-1.70494,-1,0.989636,0.0809607,16.9411,27.846,2.49782
167674,320835609,31.5681,0.488063,-1.47037,1,1.9305,0.0746083,5.36291,34.0004,-2.07825
167674,320939753,36.9185,-0.368599,-0.264089,1,1.12153,0.0578699,1.54319,39.7054,2.73386
167674,320969729,34.9109,-1.5131,-1.06736,1,0.544675,0.0879135,25.0811,4.54065,-2.29793
167674,320966561,29.3403,0.380068,-2.36129,1,1.54381,0.0264194,1.10643,21.036,0.981518
167674,319839256,40.5294,1.1806,-2.87874,-1,0.970669,-0.017571,12.7214,14.7788,0.194766
167674,319959516,38.3469,-0.901253,1.81023,1,0.494249,-0.0801575,29.4015,12.1052,0.00787269
167674,319999024,37.6546,0.211687,-2.7584,1,0.612701,-0.00712635,0.838705,27.2457,1.45934
167674,320133590,56.4656,0.662082,2.55917,1,0.771784,-0.0804753,18.8536,7.94938,-0.875273
167674,320198102,38.6324,-0.169994,-2.33898,1,0.703757,0.0282071,13.9639,17.0574,-1.20017
167674,320238942,37.6539,-1.63001,-1.37064,-1,1.44194,0.0805289,0.619753,17.4044,1.02948
167674,320400996,46.7964,1.30731,-0.989986,1,0.522876,0.0962375,48.2728,91.1818,-1.03817
167674,320545886,31.4448,-1.54025,-1.30669,1,0.801152,0.0846723,0,57.7599,1.62464
167674,320588972,30.1031,0.443355,-1.19611,-1,0.850867,0.0775467,20.5535,23.7776,-0.887411
167674,320593312,40.3656,1.5037,2.7722,1,0.919014,-0.0650583,0,27.69,-1.53137
167674,320577446,44.4265,-1.21475,-3.1069,1,0.934607,-0.0307022,29.2898,24.1242,2.69382
167674,320697034,26.2065,2.03307,0.350155,1,0.834127,0.0130459,0.378498,29.6309,-2.65396
167674,320728314,30.4451,-0.76901,0.387076,-1,0.60512,0.00451882,0,32.3862,-2.995
167674,320689128,32.3464,-1.73528,-2.14311,1,0.716124,0.0429812,21.494,21.3084,-2.89743
167674,320734064,47.646,-0.904306,-2.63773,1,159.53,0.00692666,100.613,19.3483,2.04057
167674,320866774,35.3008,1.83354,2.32334,1,0.729449,-0.083022,7.49134,13.5237,-2.16041
167674,320862428,53.4606,0.728718,-1.44834,-1,0.417187,0.0885064,0.678897,25.0214,2.51328
167674,320965400,25.0836,-1.24863,-1.08998,1,1.08823,0.089844,2.05582,39.2545,1.98194
167674,319819923,61.1729,-1.49111,2.72284,-1,1.28521,-0.0679976,4.3632,48.5811,0.0494728
167674,319857205,31.7628,-1.08307,2.88834,1,1.2471,-0.050373,53.667,2.70045,1.24605
167674,319963723,40.6273,-0.456022,-2.11172,1,1.79369,0.0488404,2.73149,26.7563,0.66811
167674,319990057,42.1788,0.0137562,-0.860741,-1,34.9762,0.0888923,23.5251,15.036,2.71429
167674,320063951,36.5502,-1.39061,-1.74077,1,0.564784,0.0723532,12.6301,12.5301,-0.507912
167674,320175555,51.1141,-0.544269,0.0131843,-1,0.903843,0.0405529,0,28.8828,-2.36842
167674,320228357,40.7414,2.0594,0.814515,-1,0.976107,-0.0342768,0,31.6396,-2.20178
167674,320279157,35.4029,1.58858,1.40042,-1,0.42352,-0.0678284,0,44.1655,-1.57162
167674,320312997,31.4998,-0.478931,-0.758873,1,1.10184,0.0826134,10.2742,27.9965,-1.98249
167674,320421893,37.5304,1.58819,-2.89238,-1,0.783523,-0.0163538,0,37.0634,1.69287
167674,320520303,31.01,0.0456882,-1.86167,1,0.774704,0.0616342,26.2733,29.3954,-1.93941
167674,320561341,35.8255,-1.74423,2.21989,-1,0.87368,-0.0831804,0,61.0496,-0.618094
167674,320688079,30.5092,1.97342,-1.70762,-1,1.88845,0.0682634,0.292642,22.6508,1.25049
167674,320734301,37.8582,-1.6856,-1.88849,-1,1.0914,0.0581154,28.7066,11.3239,-2.55786
167674,320753633,31.3496,-0.633207,2.63069,-1,5.4188,-0.0752902,39.9196,21.2884,2.89973
167674,320765813,28.4781,-0.344602,-0.346067,1,1.16388,0.0785138,11.9837,33.0322,-0.713814
167674,320770595,36.2846,0.894446,-2.48953,1,1.03969,-0.0418113,56.8885,57.1913,-2.22327
167674,320838929,44.2842,1.02806,-0.115085,-1,1.64407,0.0506776,0.296074,45.3983,2.98487
167674,320868911,32.4392,1.61269,-1.05816,1,1.87271,0.0894304,9.37363,9.47729,-1.25108
167674,320897355,28.5215,-2.07038,2.89736,1,0.861724,-0.0555008,5.10029,27.0978,-1.84393
167674,320897553,29.279,-1.00276,1.02185,1,0.47945,-0.0434806,0,34.202,-0.213297
167674,319823867,37.001,0.0548599,-1.10742,-1,0.882508,0.0832389,31.4906,19.9234,-1.36966
167674,320011521,58.3863,-0.502566,1.07163,1,157.965,-0.0403034,9.4058,5.12072,2.97772
167674,320030351,27.7137,-1.35516,2.69108,1,1.24168,-0.0757712,2.94576,8.54598,1.31932
167674,320059155,43.9037,1.59729,-0.255795,1,0.522554,0.0210905,14.6504,8.12999,-0.0409243
167674,320079313,26.0352,0.374034,-0.45709,1,0.625028,0.0848193,1.74351,20.535,-1.62908
167674,320069895,31.8272,1.34382,-0.0351041,1,0.766272,0.0406878,22.2078,40.8782,-1.91688
167674,320108163,67.3831,-1.07399,2.06994,-1,1.32962,-0.0853258,42.7344,49.4055,2.52129
167674,320219743,29.1918,2.00091,1.73992,1,1.99696,-0.0807873,1.35064,44.719,-1.18598
167674,320234669,39.8861,0.691348,-2.92245,-1,0.626596,-0.018636,0.601021,25.9668,0.386897
167674,320295663,42.7604,-1.95361,2.72558,-1,1.18313,-0.0669936,0,44.2626,-0.0280592
167674,320260709,33.6604,0.245065,2.19144,1,1.40057,-0.0859591,1.50119,29.992,-1.7026
167674,320303795,132.146,0.47719,3.00909,1,0.456942,-0.0490511,114.945,48.9788,0.063887
167674,320369759,33.212,0.0239279,2.78389,1,1.10895,-0.0592567,0.75213,52.8729,-0.0766371
167674,320457711,46.3577,1.28916,-1.27067,-1,1.48785,0.0843054,0,51.9607,2.23635
167674,320511501,30.9329,-0.79937,0.0358816,-1,0.809452,0.0154139,5.68799,19.5588,0.118109
167674,320550907,36.9762,0.920548,1.26746,1,0.984214,-0.0555366,0,19.4523,-1.93256
167674,320541083,25.6409,-0.0618388,1.76925,-1,0.808571,-0.087915,5.8876,11.4164,0.854664
167674,320603327,45.771,1.36195,2.66764,1,0.682345,-0.0679226,33.4601,19.0767,0.820758
167674,320678989,38.9761,0.328775,1.07153,-1,0.729028,-0.0508306,0.508426,47.5538,-2.01464
167674,320779729,28.9796,0.326272,-1.94737,-1,1.22155,0.0563747,1.0272,25.0744,1.2761
167674,320953839,30.0375,-0.409252,0.209475,1,0.776388,0.0137698,21.6423,10.7532,-1.13301
167674,320989399,33.4324,-1.23241,-0.199062,-1,1.45691,0.0588116,81.3174,8.10376,-0.132311
167674,319817564,31.1728,0.179185,2.71972,1,2.16113,-0.0767923,80.0117,13.0915,2.19695
167674,319992442,32.7729,0.7164,1.38949,-1,0.526193,-0.0653461,19.8316,6.9349,-1.86928
167674,320088198,43.9352,-2.08779,-1.54029,1,0.913692,0.082599,0.470277,28.613,1.64395
167674,320230248,33.1511,-1.29216,1.20843,-1,0.626938,-0.0587377,28.3168,5.72906,-0.796418
167674,320244496,34.7061,0.638612,3.11788,-1,0.73276,-0.0400346,10.6105,23.1938,2.61152
167674,320252240,32.7556,0.819541,0.125743,-1,0.961592,-0.00561452,23.8111,9.92195,0.382886
167674,320354790,46.0917,-0.169692,1.84808,-1,1.56562,-0.0941505,14.344,28.3079,-1.67655
167674,320225314,38.7353,-0.137979,2.01411,-1,0.532282,-0.0843121,1.94378,50.7578,-0.871894
167674,320399810,28.8565,0.0274273,-0.172167,1,0.968873,0.0553178,2.63753,36.9554,3.0732
167674,320592406,43.2299,-0.833111,0.470003,-1,1.47847,0.01941,6.51105,22.4122,0.351017
167674,320584726,36.1343,-0.209553,-0.863556,-1,0.618789,0.08747,10.67,6.73112,-0.678022
167674,320599870,30.9548,1.22189,0.664253,-1,0.871122,-0.0153214,1.14049,40.732,-2.9299
167674,320785704,39.6613,-0.149055,1.477,-1,0.830492,-0.0720807,0.346616,29.2994,-2.63531
167674,320803374,26.3339,1.40862,1.98021,-1,0.616362,-0.0859743,0.690408,26.5103,-0.850846
167674,320862640,31.8682,0.927164,-1.73243,-1,1.11722,0.0752379,0.873145,6.29888,-2.49622
167674,320805224,40.6539,0.460066,1.36412,-1,1.1219,-0.0835768,97.1875,7.83577,-0.0482153
167674,320921282,43.5781,0.8195,3.03817,1,0.898551,-0.0457302,0.307316,18.4526,-0.279606
167674,320953282,53.0496,0.394795,-3.03807,1,1.30359,-0.0308507,0.881886,38.6766,-0.539957
167674,320944750,62.3611,0.0448184,-2.27405,-1,1.28741,0.0314846,0.504844,33.0232,-0.399021
167674,320922538,38.2454,-1.17467,2.66439,-1,0.864447,-0.0786402,34.4407,13.1219,-0.0557417
167674,319811795,30.8065,-0.556964,-1.30193,1,0.669547,-0.0541321,19.6293,3.29338,2.21633
167674,319888821,34.7005,-1.29132,2.56393,-1,0.669642,-0.0733588,32.6486,17.9847,-0.11295
167674,319866025,28.0833,-0.686578,-0.420528,1,1.56693,0.068864,2.8144,77.001,-2.71634
167674,319944171,25.7917,1.38732,-2.6213,-1,1.27972,0.0101455,18.4319,22.3187,-3.11912
167674,319954071,44.755,-0.211774,3.06753,-1,0.785376,-0.0415872,63.9117,20.1081,0.465371
167674,319985291,68.6392,0.0988268,2.36404,-1,0.621644,-0.0830266,2.47467,12.2798,-2.66007
167674,320019757,40.7443,1.67189,-3.07943,-1,0.922947,-0.0335796,0,25.3866,0.248989
167674,320050209,33.7315,-0.494175,0.550784,1,0.482145,-0.0122204,0.418536,41.0918,-2.27967
167674,320126217,44.9371,2.09174,-2.07684,1,0.797352,0.0478452,0.539559,15.2761,-0.535921
167674,320182595,37.6532,-1.98765,-0.939538,1,1.10789,0.0835841,0,48.5284,1.93459
167674,320218257,26.3223,0.100358,-1.93027,-1,0.790139,0.059045,10.7009,18.0545,1.19027
167674,320332089,35.6342,0.235157,3.10547,1,4.34739,-0.0434275,24.6164,7.70155,0.0838852
167674,320410209,60.6932,-1.26181,3.02395,-1,0.718608,-0.0472596,0.982486,45.7875,-0.229998
167674,320641491,45.6294,-1.30774,1.17885,1,0.544461,-0.0501939,11.7759,27.3518,1.3106
167674,320691559,37.8763,-0.48308,1.58045,-1,1.78237,-0.0794648,4.69895,40.8862,-0.94157
167674,320728585,30.0422,1.49031,1.61767,1,0.7365,-0.0781865,59.0594,7.3431,0.920837
167674,320759293,38.1289,1.51431,-0.330407,-1,0.865566,0.0658904,0,33.2038,2.85381
167674,320836413,33.996,0.449542,-1.14923,-1,0.897777,-0.287727,66.1282,28.2739,-1.41087
167674,320737801,52.8564,0.628927,1.36382,1,0.710139,-0.0688627,2.69942,30.5843,-0.2046
167674,320926485,39.1963,-1.57229,0.288764,-1,0.667974,0.0135857,0.80321,31.2597,-3.04526
167674,320955263,30.0387,0.0334083,2.29915,1,1.40764,-0.0860605,0,28.6137,-1.14365
167674,319852659,30.2597,-0.5406,-1.84819,-1,1.15819,0.0634086,19.8861,13.8205,-0.931896
167674,319960025,25.5318,0.385177,-1.18031,1,0.62408,0.0876702,8.40313,19.3346,-1.65655
167674,319972193,33.9662,-0.680956,-1.72862,1,0.943768,0.0713248,1.13118,37.3373,1.33698
167674,319972235,30.0298,0.651709,1.72139,1,23.3246,-0.0823031,27.4721,15.8242,-0.660553
167674,319909181,29.5993,-0.993818,-1.02026,1,0.426093,0.0832352,1.96837,13.7321,1.9521
167674,320200463,52.5267,-1.32689,1.61295,-1,0.477896,-0.0771869,0,25.3613,-2.49162
167674,320217091,36.0902,-1.64413,0.610685,-1,1.11638,-0.00893548,0.321218,51.2674,-2.3641
167674,320249115,50.4442,-0.567488,-1.1665,-1,0.366418,-0.45355,25.0561,15.7778,1.78469
167674,320325105,36.15,0.0345402,-1.0959,1,0.564658,0.120507,36.0592,19.4745,0.0632863
167674,320421177,40.2233,-0.986658,-2.22138,-1,1.62098,0.0352382,0,35.4146,0.570764
167674,320536161,33.6033,1.56111,-1.45063,1,0.873448,0.0894687,26.1452,21.013,1.24029
167674,320542811,64.5407,-0.523525,-2.14561,-1,168.327,0.0303053,45.3316,13.2722,-2.65128
167674,320693869,55.9096,0.488129,0.149089,-1,0.734475,-0.0698997,37.2996,16.5048,0.606881
167674,320832003,27.4414,1.25364,2.19211,1,31.3921,-0.0937331,7.63721,5.08355,-2.11559
167674,320868587,49.0026,0.575246,0.254572,1,1.19108,0.0248104,36.0515,12.8929,-0.30002
167674,320851881,26.4294,1.21059,0.198412,-1,0.677016,0.0221288,1.04387,27.9092,-2.41294
167674,320913577,30.3986,0.494255,-0.827929,-1,2.45881,0.0859782,15.3095,18.7328,-2.74387
167674,320968433,29.147,1.22938,-0.822526,-1,0.761704,0.0810664,33.0463,39.2177,-0.764883
167674,320958585,34.3687,-1.18057,-2.22304,-1,0.856344,0.222263,2.17581,17.3021,2.87249
167674,319884556,28.2618,-1.6661,-2.07138,1,1.11442,0.0515775,0.491872,25.8027,1.26766
167674,319938982,34.2557,0.0892066,2.04017,-1,2.49046,-0.08749,23.3391,11.4525,-1.44433
167674,319905030,30.0327,0.77354,0.518984,1,1.24246,-0.0340826,185.224,31.2134,0.548211
167674,320023676,31.6476,-1.26345,-1.54203,-1,0.984217,0.0793812,5.81787,26.5559,-1.81111
167674,320063082,28.9375,-0.53725,2.17914,-1,10.844,-0.0806133,1.34556,4.26161,2.096
167674,320144122,25.6006,1.48894,-2.032,-1,3.11928,0.0528453,2.42237,18.8462,-0.51043
167674,320138532,61.6947,-1.0705,-0.529804,-1,0.767838,0.0798619,0.221386,50.8778,-0.0338347
167674,320255654,43.9613,0.140527,1.80884,-1,1.08727,-0.0837107,2.91903,24.5216,-1.44101
167674,320276278,29.3852,1.2031,-0.473267,1,0.801434,0.0671967,0,38.2114,2.66975
167674,320264496,31.2037,-0.649318,-2.75231,1,0.993121,-0.00711405,34.015,15.5742,2.38089
167674,320311248,30.2782,1.07776,-1.02804,1,1.21949,0.0846169,10.5207,6.91237,-1.40057
167674,320350350,32.8233,-0.666821,1.36746,1,1.02385,-0.0692463,8.28071,4.58088,0.953123
167674,320461638,39.4349,1.4584,2.98771,1,0.615485,-0.0519657,1.557,41.071,-0.157932
167674,320479208,36.316,-2.02591,2.00611,1,0.886991,-0.0906932,0,28.9868,-0.792657
167674,320480690,32.9206,2.00471,-2.14744,1,1.15693,0.0471337,3.55972,20.6845,0.773055
167674,320749086,45.2834,1.24671,-1.20489,1,0.958595,0.0859881,0,40.0591,2.00601
167674,320857118,29.8939,0.875292,-2.82608,-1,1.27939,-0.00850266,0.266848,30.5886,0.410023
167674,320908162,35.0161,1.46683,-0.969088,-1,0.682155,0.0924985,24.9308,22.2493,1.39445
167674,320966418,39.8469,0.771258,0.388341,-1,0.94194,0.00202624,2.21562,42.371,-2.92052
167674,319840346,29.5111,-0.68791,-2.39607,-1,0.367982,0.0231251,0.461376,41.2506,0.909751
167674,319861946,30.6627,-0.0998806,-2.10639,-1,1.26773,0.0376635,5.48246,5.16281,1.4035
167674,320103140,39.2303,-0.077427,1.00535,1,1.09188,-0.0401192,0.59254,29.3524,-1.99676
167674,320116744,31.5301,0.193913,-0.393542,-1,0.504647,0.0683965,6.57314,13.9016,-0.93303
167674,320133396,45.9747,1.95165,-1.45629,-1,0.758048,0.0866023,5.46562,15.7229,-1.9222
167674,320242528,46.3565,-1.89765,1.28384,-1,1.32334,-0.0627311,0.202192,50.4468,-2.00774
167674,320247922,31.9677,-1.44695,1.22815,1,0.679109,-0.0599858,1.05094,43.7145,-2.01889
167674,320261276,29.7782,-0.554338,0.153937,1,0.739281,0.0280067,0,28.1527,-2.88395
167674,320391574,31.2307,0.0765879,-2.26404,1,0.905822,0.0361953,27.0586,3.40234,-3.08294
167674,320454264,25.4158,-1.11694,0.863908,1,0.769279,-0.0769003,2.79708,15.8127,2.12141
167674,320470642,55.1272,-1.09965,0.203827,-1,0.952342,0.0239408,0.521923,10.0911,2.33001
167674,320558046,30.3076,0.0184245,1.75633,1,1.54748,-0.0902469,15.9849,27.9795,-1.03992
167674,320586664,45.178,-0.345887,0.351994,1,0.893916,0.00825877,36.2835,25.3848,-0.276116
167674,320648456,46.5386,0.603201,-1.68752,-1,67.7407,0.0695113,19.17,18.1697,-0.0406422
167674,320790374,46.7337,-0.700648,-2.21846,-1,0.500975,0.0345347,8.29991,22.6417,0.487641
167674,320813242,38.6318,-0.174155,3.03835,1,0.60047,-0.0415908,0.22047,51.1587,-0.261049
167674,320948290,36.8062,0.545197,2.76074,-1,0.63308,-0.0682182,0.260342,34.6637,-0.579984
167674,320933996,60.4003,0.102579,2.42761,-1,0.763653,-0.0688004,47.7444,16.5946,2.55833
167674,319858906,34.2608,1.73917,-2.00126,1,0.797174,0.0542864,2.19053,40.0798,1.38307
167674,319846296,42.9771,1.13906,2.81011,1,0.948617,-0.0567462,0,31.3116,-0.511584
167674,319879982,30.2909,-0.887223,-1.95958,-1,0.617266,0.0379726,29.6421,12.2123,1.88528
167674,319907886,27.0586,-0.0325791,-0.620396,-1,0.977835,0.0741825,1.94061,10.7414,-1.4767
167674,319965354,35.9415,0.38325,-0.608368,1,1.3358,0.0712819,62.1244,25.5302,-0.471189
167674,320012084,37.3991,1.71695,-1.40892,1,0.992607,0.0802928,1.73183,33.6585,2.72966
167674,320079066,45.3394,-0.0341422,-0.306544,1,2.11964,0.0571206,0.232085,36.1078,1.73518
167674,320217532,32.6511,0.468378,1.51685,1,1.34386,-0.0737251,0.42861,55.8335,-1.38391
167674,320143220,41.2043,-1.53776,2.468,-1,1.02605,-0.0652125,69.7564,45.2642,-3.04891
167674,320263922,38.2307,-0.594581,-2.58044,-1,0.817185,0.0103702,0.352496,44.8861,0.663404
167674,320421034,30.4006,1.29996,-0.964115,1,1.01858,0.0905795,17.3729,21.0134,1.65135
167674,320410396,30.0057,1.99818,2.00478,-1,0.921937,-0.0805516,31.4085,26.5719,0.993777
167674,320476490,43.7842,-1.53357,-0.308336,-1,0.426764,0.0603505,0.531859,33.2384,2.60287
167674,320524792,26.0531,1.63918,-3.11716,1,0.68568,-0.0375345,2.31138,23.5252,0.240131
167674,320644880,27.0673,0.463382,1.02619,-1,0.56176,-0.045321,1.59861,28.2595,-1.11463
167674,320733860,41.9237,-1.18452,-0.226428,1,0.73948,-0.0509066,28.4679,6.88357,0.57486
167674,320828932,31.4298,-1.05799,1.82533,1,0.69551,-0.0814666,40.0729,7.87626,1.40337
167674,320897658,37.0724,0.492438,-2.69857,1,0.627794,-0.00108853,25.03,14.3892,0.403847
167674,320917430,30.438,0.61573,1.55676,1,2.40721,-0.0874665,2.15505,13.9423,-0.749651
167674,319809502,41.6065,-1.19166,1.87366,1,0.85831,-0.0846845,0,39.7191,-0.907442
167674,319960626,47.2395,1.586,-0.0486662,-1,0.724774,0.0467894,0,35.3941,3.11632
167674,320048522,34.6957,0.724647,2.76102,-1,1.07036,-0.0668581,0,38.4924,-0.640611
167674,320079386,44.6973,-0.325577,-1.72216,-1,1.05251,0.0721805,4.58398,36.297,1.09211
167674,320134050,32.3565,0.903341,-0.946523,1,1.74088,0.0785282,40.2771,4.23085,-1.59858
167674,320155232,33.3171,1.32103,-1.33253,1,1.00081,0.0751822,1.4136,25.3596,1.57816
167674,320158900,44.2743,-1.35289,0.82316,-1,0.577264,-0.0244802,1.37696,42.8347,-2.01702
167674,320503464,32.9361,-1.20748,-0.615935,1,0.982511,0.0755384,2.38452,35.0947,2.47079
167674,320551670,32.0401,-1.10824,2.6987,1,0.595904,-0.0701354,0,33.2851,0.17899
167674,320624154,32.2831,0.244438,-2.78509,-1,2.38399,-0.00964585,9.1738,6.77793,1.36958
167674,320613396,39.6065,1.50074,-0.128476,1,1.0375,0.0453196,0,25.114,-3.0093
167674,320648276,41.4718,-0.59896,-2.96077,1,1.38502,-0.0213061,0.812139,43.6227,1.72915
167674,320807110,30.3225,1.82321,-1.96153,-1,0.88971,0.0570123,0,23.1874,1.40671
167674,320794650,31.8439,0.354179,2.74247,1,1.06535,-0.0678889,1.07707,30.5253,-0.855661
167674,320861572,34.095,-1.58371,0.922967,-1,0.69171,-0.0420074,0,6.79386,0.439936
167674,320871218,43.3785,-0.380945,2.71554,1,1.06611,-0.0664368,0.24186,36.2309,0.0594553
167674,320893870,32.5747,1.19132,2.14832,-1,3.34741,-0.0793379,4.09773,19.8225,-1.30571
167674,320938206,31.4779,-0.648683,1.17858,1,1.84667,-0.0488447,16.5399,9.20495,-1.89133
167674,321146778,31.8045,-1.39955,-2.4232,-1,0.707879,0.0218847,3.66426,16.8436,-2.8982
