Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2
149182,368364769,24.5281,4.02205,-2.10961,-24.1039,4.54174,-2.37097,-0.483064,-1,26.2254,-15.104,16.5874,13.583,22.4338,0.573512,2.30942,1
149182,368446297,14.5231,-1.56698,9.54697,10.8314,9.67471,0.963442,1.73348,-1,27.9586,27.5671,-1.18187,4.51047,27.5924,0.162748,-0.0428462,1
149182,369061147,15.7232,-4.29872,-0.110663,15.1238,4.30015,1.97039,-3.11586,-1,94.837,16.5652,-3.18618,93.3247,16.8688,2.41183,-0.190021,1
149182,369183203,14.1497,3.54308,-1.41755,13.6254,3.81614,1.9849,-0.380584,-1,26.7516,6.50674,-24.2425,-9.25269,25.1005,-0.36075,-1.30857,1
149182,369740411,53.0025,-37.2501,32.4324,-19.2313,49.3906,-0.380149,2.42522,1,42.9833,8.86284,-34.9841,23.348,36.0893,0.608665,-1.32268,-1
149182,369273164,90.9229,-7.50304,-21.0166,-88.1418,22.3158,-2.08245,-1.9137,1,9.45445,0.78124,-1.80181,-9.24823,1.96389,-2.25374,-1.16167,1
149182,369195125,3.42944,-0.649929,-2.58097,-2.1627,2.66154,-0.742456,-1.81748,1,101.377,3.22632,17.228,99.8507,17.5275,2.44067,1.38567,1
149182,369232373,3.43165,-2.22555,1.37372,-2.22172,2.61537,-0.770844,2.58858,1,198.656,27.6005,-24.0423,195.255,36.6036,2.37598,-0.716606,1
149182,369479869,41.6726,26.0097,-21.0807,-24.8134,33.4798,-0.686049,-0.681106,1,5.03342,0.867738,-3.7517,-3.24146,3.85075,-0.764958,-1.3435,-1
149182,369604389,8.34108,-1.06449,5.68337,-6.01163,5.7822,-0.909155,1.75595,-1,20.6687,17.7588,-9.74309,4.10996,20.2559,0.201535,-0.501794,1
149182,369620117,112.099,23.452,2.72386,109.584,23.6097,2.23959,0.115628,1,26.3278,-10.2166,-4.35922,-23.8698,11.1077,-1.50832,-2.7383,-1
149182,369354206,26.4357,-20.3032,-10.3562,13.393,22.792,0.55818,-2.66991,1,34.6416,4.1712,5.92235,33.8757,7.24383,2.24694,0.95718,-1
149182,369407727,5.45883,2.678,2.64318,-3.95484,3.76272,-0.917022,0.778855,1,121.796,-0.288397,-23.2744,119.551,23.2762,2.3388,-1.58319,1
149182,369031224,29.9218,-12.3674,12.8168,24.0435,17.8108,1.10854,2.33835,-1,11.3011,2.92794,-2.23363,10.6842,3.68266,1.78674,-0.651685,1
149182,369154400,135.457,-28.1225,-8.20119,-132.252,29.2939,-2.21252,-2.85784,1,47.7995,14.3941,-4.56723,-45.3513,15.1013,-1.81944,-0.307251,-1
149182,369929434,50.1595,-3.79751,-9.98244,-49.0093,10.6804,-2.22842,-1.93431,1,116.27,29.9796,-9.04053,-111.974,31.313,-1.98638,-0.292884,-1
149182,369849947,66.4519,20.3705,7.26614,-62.8339,21.6276,-1.78805,0.34263,-1,16.2358,3.72308,-1.77628,15.703,4.1251,2.04673,-0.445161,-1
149182,370155612,85.7551,15.7195,-5.6242,-84.1143,16.6953,-2.3199,-0.343594,-1,7.88298,1.90309,-1.21642,-7.55248,2.25863,-1.92191,-0.568735,1
149182,370060902,13.7629,2.67051,1.59659,-13.4066,3.11139,-2.16703,0.538843,1,131.146,-23.7798,-4.53847,-128.892,24.209,-2.3741,-2.95301,1
149182,370264639,1.34585,1.16332,-0.645614,0.202885,1.33047,0.151906,-0.506654,1,152.386,23.7723,-22.0398,-148.898,32.4172,-2.22936,-0.7476,-1
149182,370438551,26.3747,3.48738,2.90414,25.9813,4.53827,2.44552,0.694399,-1,85.3451,6.54556,16.4106,-83.4963,17.6678,-2.25721,1.19127,-1
149182,370594800,15.7509,0.400186,3.56812,-15.3362,3.59049,-2.1585,1.45911,-1,76.965,-15.5749,-17.5333,73.3049,23.452,1.85748,-2.29711,1
149182,370565801,7.91147,3.18659,-5.54603,4.65602,6.39632,0.675391,-1.04928,1,64.7962,-18.6022,8.39316,61.4985,20.408,1.82269,2.71775,1
149182,371403442,24.6336,4.2171,-5.09024,-23.7302,6.61018,-1.99014,-0.878937,-1,12.9128,-2.06532,1.67807,-12.6357,2.6611,-2.26184,2.45928,1
149182,370824756,15.2405,-2.06556,4.15761,14.5163,4.64244,1.85782,2.03189,1,190.485,23.8264,36.9311,-185.346,43.95,-2.14609,0.997833,-1
149182,371111628,25.8799,2.22647,-19.6445,-16.7004,19.7703,-0.767212,-1.45794,1,4.81482,0.837681,4.73921,0.143776,4.81267,0.02987,1.39585,-1
149182,371416990,105.554,-23.0849,-60.8129,83.129,65.047,1.06496,-1.9336,1,20.71,3.56542,5.46525,19.6551,6.52542,1.82226,0.992749,1
149182,371063271,101.602,21.1998,31.9058,-94.1039,38.3068,-1.63099,0.98433,1,2.63408,-0.243026,-1.35024,-2.24859,1.37194,-1.26947,-1.74888,1
149182,371492287,66.6413,7.94614,-32.6,57.5774,33.5545,1.30887,-1.33171,-1,7.09516,0.0577815,2.27433,6.72052,2.27506,1.8038,1.5454,-1
149182,371058416,3.03837,-2.73353,1.32254,-0.102007,3.03666,-0.0335856,2.69097,-1,141.699,12.1098,-20.2259,139.725,23.574,2.47972,-1.03132,-1
149182,370697369,5.32727,-3.40503,-1.92413,-3.61709,3.91107,-0.827212,-2.62724,1,20.1367,-0.409369,-6.08211,19.1919,6.09587,1.86434,-1.638,-1
149182,371374161,2.87393,-0.827887,2.42418,1.30285,2.56165,0.488887,1.89989,1,33.9303,-3.33669,33.7385,1.35902,33.9031,0.0400749,1.66937,-1
149182,372184563,10.676,8.28251,6.48668,1.81678,10.5203,0.171846,0.664399,1,54.004,42.4481,-3.01474,-33.2491,42.5551,-0.718015,-0.0709026,-1
149182,371980924,71.9047,12.4955,-2.25041,70.7749,12.6965,2.41928,-0.178188,1,36.1416,-8.95238,3.11993,-34.876,9.48046,-2.0137,2.80625,-1
149182,372278084,2.91972,0.714441,-1.72333,2.24599,1.86555,1.01849,-1.17779,-1,49.4273,-24.7015,38.3029,-19.1254,45.5771,-0.408197,2.14358,1
149182,371574341,32.2323,4.47689,-31.9006,1.10925,32.2132,0.0344278,-1.43137,1,28.5529,-1.41358,6.26403,-27.8214,6.42154,-2.17236,1.79274,-1
149182,371839885,14.5651,10.3953,-5.40277,-8.65385,11.7155,-0.684057,-0.479308,-1,18.0308,7.77568,7.45908,-14.4572,10.7749,-1.10365,0.76462,-1
149182,372215997,68.4195,9.82346,9.15041,-67.0895,13.425,-2.31192,0.749941,-1,8.72708,-0.00925559,-3.36746,-8.05121,3.36747,-1.60592,-1.57354,-1
149182,372251614,48.096,-22.2223,-3.61459,42.501,22.5144,1.39227,-2.98035,1,21.8502,8.97225,2.12598,19.8094,9.22068,1.50808,0.232659,1
149182,371687231,96.0495,27.6478,2.39028,-91.9532,27.751,-1.91319,0.08624,1,8.52504,2.11505,-0.287365,-8.2535,2.13449,-2.06187,-0.13504,-1
149182,372237727,3.28127,-3.11183,-0.889123,0.540997,3.23636,0.166393,-2.86328,1,72.3445,17.1354,-12.1718,69.2239,21.0184,1.90738,-0.617629,1
149182,372399646,40.41,37.464,13.9783,5.83277,39.9868,0.145355,0.357116,1,15.3687,-0.405585,-3.3861,14.9855,3.4103,2.18613,-1.69001,-1
149182,372793007,97.493,2.90689,17.4332,95.8776,17.6739,2.39252,1.40557,1,10.2725,-2.38962,-0.80992,-9.95784,2.52315,-2.08168,-2.81481,1
149182,373063695,123.66,44.8662,16.7692,114.007,47.8976,1.60181,0.357684,1,115.978,-33.0332,-29.1167,107.293,44.0338,1.62343,-2.41913,-1
149182,372486880,2.19079,1.94233,-1.00886,-0.0954472,2.18871,-0.0435951,-0.47905,1,131.109,-25.7542,-7.24947,128.35,26.7551,2.27188,-2.86721,-1
149182,372820265,52.858,21.5762,12.3907,-46.6359,24.8809,-1.38599,0.521291,-1,4.85219,-3.94135,-2.47656,1.36972,4.65484,0.290169,-2.58058,1
149182,373304547,22.3972,16.9295,-5.72993,13.4979,17.8729,0.697313,-0.326355,-1,3.4066,3.15941,-1.03985,0.736047,3.32613,0.219525,-0.317961,1
149182,373346454,29.9072,-13.3096,-4.42481,-26.4144,14.0258,-1.39018,-2.82063,-1,24.1433,8.2513,5.19469,-22.0869,9.75032,-1.55633,0.561871,1
149182,373499390,6.81782,0.713437,-5.79392,-3.52196,5.83768,-0.571666,-1.44828,-1,25.7229,2.62448,19.7321,16.2918,19.9059,0.747004,1.43857,1
149182,373736575,6.38318,-6.17909,1.54862,0.406938,6.3702,0.0638381,2.89603,-1,19.8675,-4.1029,-1.88713,19.3474,4.51609,2.16141,-2.71049,-1
149182,373834519,92.9098,17.0413,5.2915,-91.1801,17.844,-2.33376,0.301071,1,25.9398,-4.88646,-1.01534,-25.4552,4.99083,-2.33194,-2.93672,-1
149182,373533225,10.6245,-3.93394,1.32528,-9.77995,4.15118,-1.59236,2.81665,1,50.6984,-16.5163,19.9234,-43.5959,25.8791,-1.29298,2.26297,1
149182,373795321,28.1379,-15.9507,-7.3433,-21.9862,17.5599,-1.04889,-2.71015,-1,189.769,27.8887,9.85004,-187.45,29.5771,-2.54582,0.339514,1
149182,38309216,10.2341,-5.87259,2.13809,8.10426,6.2497,1.07646,2.79243,-1,20.0589,-3.20903,-17.81,8.65258,18.0968,0.461564,-1.74906,1
149182,37934761,50.4762,29.1417,-4.76138,40.9382,29.5281,1.13006,-0.161956,1,43.1805,-32.7612,21.164,-18.5294,39.0027,-0.458812,2.56803,-1
149182,37599915,5.853,-3.38683,-2.60577,-3.99961,4.27325,-0.83536,-2.4858,-1,186.786,25.0516,43.6046,179.889,50.2887,1.9867,1.04932,1
149182,37861467,91.232,-22.0803,15.3434,87.1799,26.8879,1.89242,2.5343,1,22.3702,-4.87447,-0.319018,21.8304,4.8849,2.20259,-3.07624,1
149182,38167515,7.85886,2.20437,2.60193,7.08042,3.41017,1.47723,0.867926,1,108.158,-0.648157,30.2577,-103.837,30.2647,-1.94658,1.59221,1
149182,37936156,84.8886,-18.0189,1.46956,-82.9411,18.0788,-2.22821,3.06022,-1,6.41611,-0.547018,-2.09263,6.04055,2.16294,1.75079,-1.82648,-1
149182,37930437,11.9087,1.33196,-3.93498,11.1606,4.1543,1.71436,-1.24441,-1,33.9693,-6.26595,8.06916,32.3966,10.2163,1.87119,2.23106,1
149182,38179565,58.6209,47.1153,30.9054,16.1683,56.3471,0.283142,0.580549,-1,14.3265,1.1883,3.53956,-13.8314,3.73371,-2.02043,1.2469,-1
149182,37763015,2.15638,2.13348,-0.157986,0.27069,2.13932,0.126195,-0.0739159,1,112.946,-18.1872,6.02283,-111.31,19.1585,-2.46004,2.8218,-1
149182,37981567,22.7724,-22.2475,4.589,-1.60373,22.7159,-0.0705409,2.93818,-1,2.9951,-1.95536,0.555285,-2.19974,2.03268,-0.938311,2.8649,1
149182,38351447,59.7937,-9.84056,1.34975,-58.9629,9.9327,-2.48124,3.00528,-1,9.61552,3.56027,1.6149,-8.78492,3.9094,-1.54899,0.425835,-1
149182,39074656,49.0242,-19.0063,-27.4507,35.897,33.3884,0.933517,-2.17639,1,52.868,-26.71,27.0771,-36.721,38.0341,-0.856749,2.34937,-1
149182,39079137,43.1547,-6.78797,42.613,-0.620191,43.1502,-0.0143723,1.72876,-1,54.6619,10.4693,-42.14,33.2046,43.421,0.704876,-1.32729,1
149182,39124361,63.8025,-5.51022,23.2303,-59.1671,23.8749,-1.63911,1.80369,-1,4.15201,-0.212395,-1.81692,3.72731,1.82929,1.46031,-1.68717,-1
149182,38532363,27.5539,-13.5358,-20.2282,12.9159,24.3392,0.508466,-2.16052,1,2.4195,-1.34446,-1.98666,0.315531,2.39883,0.131159,-2.16574,-1
149182,38704587,80.2285,53.4025,24.8111,-54.4904,58.8847,-0.827608,0.434933,-1,6.40593,4.19882,3.99655,-2.72645,5.79676,-0.454528,0.760722,1
149182,38946787,49.2326,18.4208,21.9015,-40.0605,28.6182,-1.13788,0.871507,-1,38.7214,11.1132,28.5023,-23.7373,30.5922,-0.71376,1.19902,1
149182,38886988,32.7706,-5.86642,15.9323,28.0296,16.978,1.27567,1.9236,1,6.15089,4.40034,-4.18,-0.998999,6.06922,-0.163867,-0.759725,1
149182,38887197,55.3081,-3.78652,-9.19467,-54.4069,9.94383,-2.40093,-1.96145,-1,86.0651,12.3449,-9.81193,-84.6081,15.7693,-2.38169,-0.671571,1
149182,38944509,5.61221,-3.72167,0.546318,-4.16504,3.76155,-0.955226,2.99584,-1,94.2202,-5.87588,-25.1256,90.618,25.8035,1.96897,-1.80053,1
149182,38992455,9.50584,-1.49438,-2.33526,-9.09255,2.77247,-1.90334,-2.14005,1,44.638,-12.2141,15.9195,-39.874,20.0653,-1.4379,2.22524,1
149182,49835300,6.93198,1.41476,-2.29381,-6.38664,2.69501,-1.59776,-1.01814,-1,28.8677,-4.86148,22.3066,-17.667,22.8302,-0.712113,1.78538,-1
149182,49374869,27.2009,12.2351,-3.56208,-24.0313,12.7431,-1.39138,-0.283305,1,48.8378,-36.9321,-13.1076,29.1435,39.1891,0.68807,-2.80055,-1
149182,49566901,13.5231,1.60965,2.11645,13.2591,2.65901,2.30978,0.920582,-1,71.9621,-22.5275,26.0904,63.1692,34.4702,1.36615,2.28304,-1
149182,49701069,12.0801,1.22456,11.7453,-2.54521,11.8089,-0.213898,1.46691,1,3.98181,0.570779,1.77282,3.51939,1.86244,1.39318,1.25931,-1
149182,49982742,2.92988,2.396,0.714192,1.52752,2.50018,0.578202,0.289691,-1,16.1781,10.1229,11.8381,4.37227,15.5761,0.277142,0.863344,-1
149182,49713511,31.3248,-8.55629,16.4145,25.2705,18.5107,1.11758,2.05131,-1,12.3234,-2.82657,-2.95719,11.6246,4.09078,1.76715,-2.33361,1
149182,49768960,78.8409,21.4765,-1.7582,75.8391,21.5483,1.97106,-0.0816841,1,45.2276,-3.9561,-8.62024,44.2219,9.48469,2.24399,-2.00105,-1
149182,50091593,8.8463,-1.1556,2.76388,-8.32362,2.99574,-1.74597,1.96682,-1,94.5759,30.6231,-31.8892,-83.6057,44.2119,-1.39381,-0.805649,1
149182,56028911,155.494,30.743,0.69995,152.423,30.7509,2.30391,0.0227639,-1,17.3652,3.30892,-0.138339,-17.0465,3.31181,-2.3409,-0.0417837,1
149182,56352496,4.20988,3.59735,-0.38247,-2.15311,3.61763,-0.564681,-0.105922,-1,37.2878,26.4972,-16.3689,-20.5021,31.1455,-0.618144,-0.553375,1
149182,57367434,14.8305,11.8344,4.32837,7.82022,12.6011,0.586407,0.350632,1,58.268,-17.409,-6.61512,55.2116,18.6235,1.8072,-2.77846,-1
149182,56981715,101.816,5.62526,21.1942,99.4271,21.928,2.21675,1.31136,1,144.639,53.6883,-63.4437,118.376,83.1115,1.15203,-0.868492,-1
149182,57476635,12.9432,3.13235,-7.4092,-10.1399,8.04412,-1.05416,-1.17082,-1,87.367,3.34038,-20.9094,-84.7622,21.1746,-2.09544,-1.41238,1
149182,57292372,183.265,-27.2457,21.4436,-179.956,34.6721,-2.34908,2.4748,1,98.695,29.4558,-32.9726,-88.2375,44.2135,-1.44172,-0.841673,-1
149182,56679847,20.9853,6.21065,1.52709,19.9869,6.39564,1.85728,0.2411,-1,149.608,22.209,11.3472,147.515,24.9399,2.47768,0.472353,1
149182,56987159,28.7658,-7.35968,0.497501,27.8039,7.37647,2.03718,3.0741,-1,50.2053,13.4034,-0.160278,48.3828,13.4044,1.99537,-0.0119574,-1
149182,56946656,1.85085,1.81449,-0.297685,0.211318,1.83874,0.114674,-0.162611,-1,164.475,-6.83977,-59.3988,153.222,59.7913,1.67024,-1.68544,1
149182,57571401,5.33268,-5.26295,0.776126,0.369393,5.31987,0.0693808,2.99518,-1,13.7131,2.43188,1.94472,-13.3548,3.11384,-2.16249,0.674542,1
149182,57837333,39.698,17.3562,5.95817,-35.2022,18.3504,-1.4065,0.330682,-1,5.19383,-3.75872,0.786785,-3.49698,3.84018,-0.816747,2.93525,-1
149182,58510358,30.6372,-0.266514,-14.3947,-27.0437,14.3972,-1.38789,-1.58931,1,2.78307,-2.4264,0.275291,-1.33502,2.44197,-0.522587,3.02862,-1
149182,57944687,25.9156,-22.2051,12.5171,-4.67703,25.4901,-0.18247,2.62829,-1,1.24741,0.672049,-0.473109,-0.938383,0.821877,-0.978146,-0.613392,1
149182,57965151,74.9133,-19.8957,-16.5996,-70.2895,25.9111,-1.72346,-2.44626,-1,29.0635,16.2029,16.3185,17.7725,22.9963,0.71132,0.788952,1
149182,58025512,83.7155,15.3553,3.62632,-82.2153,15.7776,-2.35298,0.231912,-1,85.7457,-15.6938,11.5704,-83.4995,19.498,-2.16104,2.50629,-1
149182,58455096,18.9032,-3.50664,2.32319,18.4292,4.20639,2.18326,2.55647,1,85.1359,19.5808,4.75289,82.7172,20.1494,2.11991,0.238126,-1
149182,58488153,3.24605,0.348642,3.06843,1.00003,3.08817,0.318419,1.45766,-1,10.1536,-0.832822,2.3615,9.83997,2.50405,2.0775,1.90984,1
149182,279505055,106.202,27.7528,-0.711299,-102.509,27.7619,-2.01729,-0.0256242,1,12.6214,-4.6706,0.843699,11.695,4.74619,1.63381,2.96288,1
149182,279521639,18.5027,11.0243,5.30445,-13.8808,12.2341,-0.973426,0.448463,1,58.6564,-9.90816,12.6471,56.4133,16.0661,1.96883,2.23536,-1
149182,279638191,117.989,3.68984,58.7559,102.252,58.8716,1.31936,1.50808,1,2.84653,-0.0347612,-2.78882,-0.569242,2.78904,-0.202709,-1.58326,-1
149182,279778951,67.1549,-9.57083,-41.045,-52.2828,42.146,-1.04165,-1.79988,-1,6.81197,-2.92923,2.03921,5.80208,3.56914,1.26249,2.53345,-1
149182,279723920,5.88598,-0.93061,-3.49831,-4.64118,3.61998,-1.06749,-1.83079,1,142.536,9.84375,20.7404,-140.675,22.9578,-2.51253,1.12766,-1
149182,279826604,129.969,-4.71236,-24.4463,-127.562,24.8963,-2.33642,-1.76122,-1,58.0504,0.788822,15.3773,-55.9711,15.3975,-2.00218,1.51954,-1
149182,280589934,140.932,18.1739,16.2297,-138.81,24.3658,-2.44069,0.728945,-1,8.98508,-1.95423,-1.29233,8.67425,2.34288,2.01988,-2.55732,-1
149182,280373239,3.30608,-0.595623,2.7039,-1.80673,2.76873,-0.61336,1.78762,-1,140.425,21.3832,-23.0252,-136.864,31.423,-2.17752,-0.822356,1
149182,280597159,3.06105,-2.59906,-1.32081,0.932936,2.91542,0.314777,-2.67142,-1,115.349,-18.9936,-10.195,-113.317,21.5568,-2.36157,-2.64897,-1
149182,281527165,29.2304,0.097666,11.5445,-26.8539,11.5449,-1.58061,1.56234,1,31.284,-4.99648,-5.54462,30.3806,7.46375,2.11165,-2.30424,-1
149182,281791493,3.65815,0.376959,-3.42302,-1.23407,3.44371,-0.351096,-1.46111,-1,145.24,9.38664,22.9153,143.114,24.7633,2.45483,1.18202,1
149182,281956838,39.2635,11.1852,-18.1687,-32.9607,21.3357,-1.21939,-1.01896,-1,27.2269,5.60783,-6.51781,-25.8336,8.59823,-1.81988,-0.860304,1
149182,281262121,4.14303,2.91246,-0.289308,2.93233,2.9268,0.88271,-0.0990097,1,24.0611,19.06,7.87449,12.3953,20.6226,0.569727,0.391783,-1
149182,281482579,5.934,-2.36752,0.287528,5.43365,2.38491,1.56161,3.02074,1,109.658,-31.8232,3.64384,104.876,32.0312,1.90176,3.02759,1
149182,281941643,18.0779,13.9377,7.83873,-8.43242,15.9908,-0.505521,0.512321,-1,5.44815,2.50824,0.723831,-4.78195,2.6106,-1.36576,0.280948,-1
149182,282547269,9.32135,7.23292,-3.80549,4.48225,8.17294,0.524101,-0.484336,1,177.758,-2.27078,32.6015,174.728,32.6805,2.37823,1.64034,-1
149182,282267566,82.9124,-13.5495,-13.6056,80.6583,19.2016,2.14225,-2.35413,-1,7.75401,-5.03243,3.87992,-4.44359,6.35446,-0.652082,2.4848,-1
149182,282818651,99.5241,-32.8302,-34.0054,-87.5834,47.2673,-1.37587,-2.33861,1,67.6816,27.3843,33.2008,-52.2361,43.0371,-1.02474,0.881109,-1
149182,282758980,123.889,46.3394,-8.19413,114.603,47.0583,1.62295,-0.175019,1,11.2499,2.05543,2.43879,-10.7883,3.18944,-1.93293,0.870492,1
149182,282993629,37.2883,-4.27612,19.2379,31.655,19.7074,1.25229,1.78952,-1,38.779,2.68303,13.8662,36.1157,14.1234,1.66825,1.37966,-1
149182,283162453,118.423,8.63698,-19.5959,-116.47,21.4149,-2.39505,-1.15566,1,14.9425,2.67267,-2.59804,14.4701,3.72733,2.06573,-0.771238,1
149182,283728453,24.5431,16.6133,13.5704,11.9251,21.4512,0.530659,0.684925,1,3.39116,2.59337,0.0343512,-2.18476,2.5936,-0.765411,0.013245,1
149182,283591408,2.16292,1.89391,-0.941338,0.453003,2.11495,0.212586,-0.461272,1,59.1559,-32.7958,-19.2194,-45.3263,38.0125,-1.0111,-2.61151,1
149182,283211738,84.4756,-24.7023,11.7763,-79.9202,27.3658,-1.79298,2.69674,-1,2.94711,-1.88828,-1.14988,-1.94874,2.21084,-0.795013,-2.59461,1
149182,283034963,126.39,25.552,-23.945,-121.442,35.0181,-1.95688,-0.752944,1,13.097,-2.11496,2.84255,12.6087,3.54305,1.98172,2.21047,-1
149182,283265819,2.33033,-0.852388,-2.02712,0.771122,2.19905,0.343847,-1.96884,-1,132.524,23.868,-5.45588,130.243,24.4836,2.37326,-0.224725,-1
149182,283593411,55.2742,15.6814,-7.50853,52.4686,17.3863,1.82406,-0.446559,-1,19.6783,-4.73779,5.26951,-18.3582,7.08622,-1.6804,2.30311,-1
149182,282972580,79.2808,-10.0379,-18.4423,-76.4497,20.9971,-2.00374,-2.06924,-1,26.1369,10.1061,-0.779539,24.0915,10.1361,1.60047,-0.0769829,-1
149182,283306396,8.8997,4.76184,-3.74887,6.51733,6.06046,0.933688,-0.666932,-1,53.4987,29.4487,-11.6453,43.1192,31.6676,1.11547,-0.376571,-1
149182,283958663,5.31482,5.16053,-1.24971,-0.233251,5.3097,-0.043915,-0.237593,-1,21.0593,-3.35237,-6.76598,-19.6591,7.55095,-1.68501,-2.03082,-1
149182,284068119,18.0902,12.1949,6.00065,-11.9387,13.5913,-0.792729,0.457276,-1,8.58214,-6.26534,-4.15078,4.14362,7.51555,0.526654,-2.55648,1
149182,284249672,23.0061,0.122584,-5.90572,-22.2348,5.907,-2.03587,-1.55004,-1,191.802,28.0801,18.0655,-188.873,33.3894,-2.43371,0.571691,1
149182,284607472,11.2798,-2.92602,-0.127169,-10.893,2.92878,-2.02428,-3.09816,1,133.351,15.6594,-28.4674,-129.333,32.4902,-2.09001,-1.06789,1
149182,284620297,4.57754,3.61549,0.871525,-2.66882,3.71905,-0.667031,0.236541,1,46.858,1.66795,24.9509,-39.6275,25.0066,-1.24084,1.50405,-1
149182,284285250,22.2309,17.1847,6.61578,-12.4551,18.4142,-0.633215,0.367492,1,3.01271,1.63353,1.7204,-1.85694,2.37238,-0.719126,0.811292,-1
149182,283891347,24.2695,-4.48626,-0.399989,23.8479,4.50406,2.36867,-3.05267,1,23.2643,18.6054,6.00447,12.61,19.5503,0.607032,0.312175,-1
149182,285205157,78.2625,-9.87144,-8.0197,-77.2221,12.7185,-2.50349,-2.45933,-1,18.7144,3.37345,-0.954132,-18.3831,3.50579,-2.35913,-0.275636,1
149182,285358040,29.7557,-8.27993,-28.4311,2.91826,29.6123,0.0983902,-1.85419,-1,3.85008,0.154397,-3.75932,0.81657,3.76249,0.215361,-1.52975,1
149182,285062601,43.8195,-16.5,-1.4591,-40.5681,16.5644,-1.62817,-3.05339,1,17.676,14.2211,2.38398,10.2233,14.4196,0.660016,0.166092,-1
149182,285180402,47.2385,25.8911,-16.2202,-36.0282,30.5523,-1.00261,-0.55966,-1,50.0351,-21.7924,-16.7285,41.8181,27.4728,1.207,-2.4869,1
149182,285230202,39.3664,-18.1342,-20.85,-28.0382,27.6328,-0.891709,-2.28664,-1,9.47465,-1.323,-1.88824,-9.18984,2.3056,-2.09128,-2.18196,-1
149182,285516211,10.25,-2.27955,0.109861,9.99271,2.2822,2.18266,3.09344,1,71.0022,42.7529,12.0135,-55.4001,44.4087,-1.04603,0.273935,-1
149182,285646709,2.21423,1.89129,-0.217493,1.13073,1.90375,0.563626,-0.114494,-1,28.5217,26.6606,9.81171,-2.5358,28.4088,-0.0891432,0.35264,1
149182,285988366,27.3577,14.3373,-8.82742,-21.5629,16.8369,-1.06662,-0.551881,-1,56.0213,-13.4937,2.6261,-54.3084,13.7469,-2.08266,2.94938,1
149182,285658311,46.7948,-21.0486,4.97456,-41.4966,21.6284,-1.40663,2.90951,-1,8.6111,-2.94745,0.16048,-8.08936,2.95182,-1.73301,3.0872,1
149182,285920985,24.9442,16.0617,-10.5309,15.9165,19.2062,0.754935,-0.580342,-1,7.39806,-2.87711,0.152032,6.81399,2.88113,1.59591,3.0888,1
149182,285961881,47.7299,1.5343,-21.7859,42.4401,21.8399,1.41796,-1.50049,1,30.072,1.57574,-6.97703,29.209,7.15276,2.11479,-1.34868,-1
149182,285542442,49.3661,14.1452,1.36354,47.2765,14.2108,1.91702,0.0960985,1,3.15313,-1.60538,-1.83011,-2.00391,2.43445,-0.75064,-2.29087,1
149182,285526851,57.7705,-33.2642,32.3698,-34.3965,46.4146,-0.68599,2.36982,-1,56.614,13.3835,-42.169,-35.3242,44.2419,-0.731445,-1.26347,1
149182,285851924,9.20189,-0.0133054,3.50133,8.50971,3.50136,1.62107,1.5746,1,27.0911,13.1122,-14.2143,18.9724,19.3384,0.867927,-0.825708,-1
146511,337473110,15.7173,2.24306,-2.98211,15.2679,3.73153,2.11669,-0.925907,1,56.6126,-19.6245,5.32936,-52.8343,20.3353,-1.68308,2.87642,1
146511,337653458,17.6941,-4.45133,16.5926,-4.23684,17.1793,-0.24419,1.8329,-1,2.52616,-0.339374,-2.21263,1.17071,2.23851,0.501678,-1.72299,-1
146511,337851094,3.8573,1.01194,-3.33579,1.65144,3.4859,0.45761,-1.27626,1,38.5279,-20.6027,-3.11816,32.4068,20.8373,1.22501,-2.99139,1
146511,338078762,18.4787,5.56537,11.268,13.547,12.5674,0.93543,1.11203,-1,11.9039,4.30432,-1.13662,-11.0401,4.45186,-1.63974,-0.258172,-1
146511,406690266,12.4328,-2.90032,1.97497,11.9274,3.5089,1.93765,2.54377,-1,128.674,21.2114,-11.9202,126.353,24.3313,2.34961,-0.511986,1
146511,407076179,25.6674,-0.652954,-19.5651,-16.6011,19.5759,-0.769741,-1.60416,-1,46.536,-10.5999,1.76545,45.2783,10.7459,2.14524,2.97655,-1
146511,407103633,147.574,-26.9599,-19.9619,-143.711,33.5457,-2.16139,-2.50425,1,20.1341,4.40008,1.43003,19.5953,4.62663,2.15026,0.314232,-1
146511,447041388,3.54529,1.45415,-3.20207,-0.44859,3.51679,-0.127213,-1.14451,-1,18.5591,4.43648,-17.3104,5.01089,17.8698,0.27686,-1.31991,1
146511,447041535,29.2466,23.6108,-0.545829,17.251,23.6171,0.67743,-0.0231137,-1,6.00313,1.70584,-2.7958,-5.03102,3.27512,-1.21464,-1.02295,1
146511,446850277,20.6727,-3.12901,12.8559,15.8838,13.2312,1.01628,1.80954,-1,11.7647,-0.495629,2.09958,11.5653,2.15729,2.38089,1.80261,1
146511,447145190,40.2876,-2.7101,16.7191,36.5543,16.9374,1.51223,1.73149,1,22.6506,-0.359431,-5.39557,21.9957,5.40753,2.11098,-1.63731,1
146511,447248379,5.83053,-1.2414,-5.01718,-2.69851,5.16848,-0.500899,-1.81335,-1,57.336,-3.61958,16.1719,-54.8889,16.572,-1.91279,1.79099,1
