#[event number] [num events] [num hit detectors] [ID1.chan] [JD1] [Rising edge 1], [ID2.chan] [JD2] [Rising edge 2], ...
#gatewidth=1.15740740740741e-11 (1000 nanoseconds), detector coincidence=2, channel coincidence=2, event coincidence=2
Evnt	#HitDAQ1	#HitDAQ2	MinFracDay	JulDay	SSDB	eventDateTime	6119.1FracDay	6119.1nsAfter1stHit	6119.2FracDay	6119.2nsAfter1stHit	6119.3FracDay	6119.3nsAfter1stHit	6119.4FracDay	6119.4nsAfter1stHit	6148.1FracDay	6148.1nsAfter1stHit	6148.2FracDay	6148.2nsAfter1stHit	6148.3FracDay	6148.3nsAfter1stHit	6148.4FracDay	6148.4nsAfter1stHit
151	4	2	0.0828504271029665	2457068	7158.276901696306	Feb 14, 2015 13:59:18 UTC	0.0828504271029954	2.496	0.0828504271029809	1.245	0.0828504271029954	2.496	0.0828504271029665	0.0	0.0828504271064143	297.89	0.0828504271062402	282.848	-1	-1	-1	-1	
152	4	2	0.0846873123248415	2457068	7316.9837848663055	Feb 14, 2015 14:01:56 UTC	0.0846873123248993	4.994	0.0846873123248559	1.245	0.0846873123248704	2.496	0.0846873123248415	0.0	-1	-1	0.0846873123282020	290.347	0.0846873123281852	288.896	-1	-1	
153	4	4	0.0923189492632963	2457068	7976.357216348801	Feb 14, 2015 14:12:56 UTC	0.0923189492633253	2.506	0.0923189492633108	1.253	0.0923189492633686	6.247	0.0923189492632963	0.0	0.0923189492662812	257.896	0.0923189492661360	245.35	0.0923189492661626	247.649	0.0923189492661771	248.902	
154	3	2	0.1000509819372836	2457068	8644.404839381303	Feb 14, 2015 14:24:04 UTC	-1	-1	0.1000509819372980	1.245	0.1000509819372836	0.0	0.1000509819372836	0.0	-1	-1	-1	-1	0.1000509819405405	281.397	0.1000509819405550	282.65	
155	4	3	0.1008801445887738	2457068	8716.044492470057	Feb 14, 2015 14:25:16 UTC	0.1008801445888172	3.749	0.1008801445887738	0.0	0.1008801445888172	3.749	0.1008801445887882	1.245	0.1008801445923229	306.643	0.1008801445922356	299.1	-1	-1	0.1008801445922766	302.642	
156	4	3	0.1053834220925064	2457068	9105.127668792553	Feb 14, 2015 14:31:45 UTC	0.1053834220925498	3.751	0.1053834220925353	2.498	0.1053834220925064	0.0	0.1053834220925064	0.0	-1	-1	0.1053834220958380	287.85	0.1053834220959803	300.145	0.1053834220958791	291.402	
157	4	2	0.1125893845954722	2457068	9727.722829048798	Feb 14, 2015 14:42:07 UTC	0.1125893845955301	5.002	0.1125893845954722	0.0	0.1125893845954867	1.253	0.1125893845955156	3.749	0.1125893845989346	299.151	-1	-1	-1	-1	0.1125893845987436	282.649	
158	3	2	0.1160403200802813	2457068	10025.883654936304	Feb 14, 2015 14:47:05 UTC	0.1160403200803247	3.749	0.1160403200802813	0.0	0.1160403200802957	1.245	-1	-1	-1	-1	0.1160403200836129	287.85	0.1160403200836684	292.645	-1	-1	
159	4	2	0.1165312109002755	2457068	10068.296621783804	Feb 14, 2015 14:47:48 UTC	0.1165312109003044	2.496	0.1165312109003189	3.749	0.1165312109002755	0.0	0.1165312109003044	2.496	-1	-1	-1	-1	0.1165312109036192	288.896	0.1165312109035758	285.145	
160	3	2	0.1251787866963692	2457068	10815.447170566298	Feb 14, 2015 15:00:15 UTC	0.1251787866964126	3.751	0.1251787866963982	2.506	-1	-1	0.1251787866963692	0.0	0.1251787866993687	259.156	0.1251787866992813	251.607	-1	-1	-1	-1	
161	3	2	0.1260745358457761	2457068	10892.839897075055	Feb 14, 2015 15:01:32 UTC	0.1260745358457761	0.0	0.1260745358457761	0.0	0.1260745358458629	7.499	-1	-1	0.1260745358492963	304.144	-1	-1	0.1260745358493513	308.897	-1	-1	
162	4	4	0.1291746489611262	2457068	11160.689670241305	Feb 14, 2015 15:06:00 UTC	0.1291746489612275	8.751	0.1291746489611262	0.0	0.1291746489611985	6.247	0.1291746489612130	7.499	0.1291746489646174	301.638	0.1291746489645880	299.098	0.1291746489646001	300.144	0.1291746489645856	298.892	
163	4	3	0.1344299174811783	2457068	11614.744870373805	Feb 14, 2015 15:13:34 UTC	0.1344299174812361	4.993	0.1344299174811783	0.0	0.1344299174812216	3.741	0.1344299174812506	6.247	0.1344299174846696	301.648	-1	-1	0.1344299174846377	298.892	0.1344299174845799	293.899	
164	4	3	0.1348615200376019	2457068	11652.035331248804	Feb 14, 2015 15:14:12 UTC	0.1348615200376019	0.0	0.1348615200376453	3.748	0.1348615200376597	4.993	0.1348615200376163	1.245	-1	-1	0.1348615200409190	286.597	0.1348615200409890	292.645	0.1348615200410469	297.648	
165	4	3	0.1364393517574514	2457068	11788.359991843801	Feb 14, 2015 15:16:28 UTC	0.1364393517575093	5.002	0.1364393517574514	0.0	0.1364393517574948	3.751	0.1364393517574948	3.751	0.1364393517609427	301.65	-1	-1	0.1364393517609543	302.652	0.1364393517609398	301.398	
166	3	2	0.138696040783985	2457068	11983.337923736304	Feb 14, 2015 15:19:43 UTC	0.1386960407839994	1.245	0.1386960407839994	1.245	0.1386960407839850	0.0	-1	-1	0.1386960407869265	254.144	0.1386960407867668	240.348	-1	-1	-1	-1	
167	3	3	0.1420297769717599	2457068	12271.372730360055	Feb 14, 2015 15:24:31 UTC	0.1420297769718467	7.501	0.1420297769718033	3.751	0.1420297769717599	0.0	-1	-1	0.1420297769752077	297.89	0.1420297769750625	285.345	0.1420297769750602	285.146	-1	-1	
168	4	2	0.1421614486925498	2457068	12282.749167036302	Feb 14, 2015 15:24:42 UTC	0.1421614486925498	0.0	0.1421614486925498	0.0	0.1421614486926511	8.753	0.1421614486926366	7.501	-1	-1	0.1421614486957946	280.353	-1	-1	0.1421614486957778	278.899	
169	3	3	0.1455222628402205	2457068	12573.12350939505	Feb 14, 2015 15:29:33 UTC	-1	-1	0.1455222628402350	1.254	0.1455222628402494	2.499	0.1455222628402205	0.0	0.1455222628437263	302.902	0.1455222628436968	300.353	0.1455222628437523	305.149	-1	-1	
170	3	4	0.1516082290232211	2457068	13098.950987606304	Feb 14, 2015 15:38:18 UTC	0.1516082290232500	2.496	0.1516082290232211	0.0	-1	-1	0.1516082290232355	1.245	0.1516082290266401	295.401	0.1516082290265238	285.353	0.1516082290264635	280.144	0.1516082290264491	278.899	
171	4	2	0.1602743123973386	2457068	13847.700591130057	Feb 14, 2015 15:50:47 UTC	0.1602743123973820	3.748	0.1602743123973531	1.252	0.1602743123973820	3.748	0.1602743123973386	0.0	-1	-1	-1	-1	0.1602743124006534	286.398	0.1602743124006678	287.643	
172	3	4	0.1769024207168987	2457068	15284.369149940048	Feb 14, 2015 16:14:44 UTC	-1	-1	0.1769024207169132	1.252	0.1769024207168987	0.0	0.1769024207169277	2.504	0.1769024207203611	299.151	0.1769024207202014	285.353	0.1769024207202569	290.146	0.1769024207202569	290.146	
173	4	3	0.1776441494896707	2457068	15348.454515907548	Feb 14, 2015 16:15:48 UTC	0.1776441494897286	5.002	0.1776441494896707	0.0	0.1776441494896852	1.254	0.1776441494896707	0.0	0.1776441494931476	300.405	0.1776441494929589	284.101	-1	-1	0.1776441494929855	286.398	
174	4	2	0.1801966105833773	2457068	15568.987154403798	Feb 14, 2015 16:19:28 UTC	0.1801966105833918	1.252	0.1801966105834063	2.506	0.1801966105833773	0.0	0.1801966105833773	0.0	-1	-1	0.1801966105863038	252.849	-1	-1	0.1801966105863449	256.401	
175	3	4	0.1815129866445753	2457068	15682.722046091305	Feb 14, 2015 16:21:22 UTC	0.1815129866445753	0.0	0.1815129866445897	1.245	-1	-1	0.1815129866445753	0.0	0.1815129866480087	296.645	0.1815129866478490	282.849	0.1815129866478901	286.398	0.1815129866478611	283.895	
176	4	2	0.1852486399214849	2457068	16005.482489216296	Feb 14, 2015 16:26:45 UTC	0.1852486399214849	0.0	0.1852486399214849	0.0	0.1852486399214994	1.252	0.1852486399214849	0.0	0.1852486399244989	260.408	-1	-1	-1	-1	0.1852486399246117	270.156	
177	3	2	0.2058740437131082	2457068	17787.517376812546	Feb 14, 2015 16:56:27 UTC	0.2058740437131806	6.257	0.2058740437131082	0.0	0.2058740437131516	3.751	-1	-1	0.2058740437161077	259.158	0.2058740437159479	245.35	-1	-1	-1	-1	
178	4	2	0.2108583948133252	2457068	18218.165311871297	Feb 14, 2015 17:03:38 UTC	0.2108583948133541	2.499	0.2108583948133252	0.0	0.2108583948133541	2.499	0.2108583948133252	0.0	0.2108583948167297	294.149	0.2108583948165990	282.856	-1	-1	-1	-1	
179	3	2	0.2112334535029231	2457068	18250.570382652557	Feb 14, 2015 17:04:10 UTC	0.2112334535030099	7.499	0.2112334535029375	1.245	0.2112334535029231	0.0	-1	-1	0.2112334535059514	261.645	0.2112334535059074	257.842	-1	-1	-1	-1	
180	4	2	0.2225873971472084	2457068	19231.551113518806	Feb 14, 2015 17:20:31 UTC	0.2225873971472228	1.245	0.2225873971472228	1.245	0.2225873971472084	0.0	0.2225873971472228	1.245	0.2225873971505985	292.904	0.2225873971504387	279.098	-1	-1	-1	-1	
181	4	2	0.2227496240916962	2457068	19245.567521522553	Feb 14, 2015 17:20:45 UTC	0.2227496240917685	6.245	0.2227496240916962	0.0	0.2227496240917540	4.993	0.2227496240917540	4.993	0.2227496240951731	300.403	-1	-1	-1	-1	0.2227496240950978	293.897	
182	4	2	0.2229327472193872	2457068	19261.389359755052	Feb 14, 2015 17:21:01 UTC	0.2229327472194016	1.245	0.2229327472193872	0.0	0.2229327472195318	12.494	0.2229327472193872	0.0	0.2229327472223143	252.902	0.2229327472222848	250.353	-1	-1	-1	-1	
183	4	3	0.228128246689092	2457068	19710.28051393755	Feb 14, 2015 17:28:30 UTC	0.2281282466891499	5.002	0.2281282466890920	0.0	0.2281282466891354	3.748	0.2281282466891065	1.252	0.2281282466921639	265.41	0.2281282466919896	250.353	0.2281282466921175	261.403	-1	-1	
184	4	2	0.2286323364987275	2457068	19753.833873490057	Feb 14, 2015 17:29:13 UTC	0.2286323364987998	6.247	0.2286323364987709	3.751	0.2286323364987275	0.0	0.2286323364987709	3.751	0.2286323365022188	301.65	-1	-1	-1	-1	0.2286323365021435	295.144	
185	4	2	0.2287779575901192	2457068	19766.4155357863	Feb 14, 2015 17:29:26 UTC	0.2287779575901337	1.252	0.2287779575901192	0.0	0.2287779575901192	0.0	0.2287779575901192	0.0	0.2287779575930897	256.65	0.2287779575930024	249.108	-1	-1	-1	-1	
186	4	3	0.2332292224554549	2457068	20151.004820151305	Feb 14, 2015 17:35:51 UTC	0.2332292224554838	2.496	0.2332292224554694	1.252	0.2332292224554983	3.748	0.2332292224554549	0.0	0.2332292224589318	300.403	0.2332292224588010	289.103	-1	-1	0.2332292224588999	297.648	
187	4	2	0.2440542499318872	2457068	21086.287194115055	Feb 14, 2015 17:51:26 UTC	0.2440542499319306	3.748	0.2440542499319017	1.252	0.2440542499319450	4.993	0.2440542499318872	0.0	0.2440542499350168	270.396	0.2440542499348571	256.6	-1	-1	-1	-1	
188	4	3	0.247003938520125	2457068	21341.140288138802	Feb 14, 2015 17:55:41 UTC	0.2470039385204289	26.257	0.2470039385201395	1.252	0.2470039385201540	2.506	0.2470039385201250	0.0	0.2470039385232402	269.153	0.2470039385230804	255.345	0.2470039385236568	305.146	-1	-1	
189	3	2	0.2474474170341585	2457068	21379.456831751297	Feb 14, 2015 17:56:19 UTC	-1	-1	0.2474474170341875	2.504	0.2474474170341585	0.0	0.2474474170342020	3.758	-1	-1	-1	-1	0.2474474170371551	258.904	0.2474474170371117	255.156	
190	3	2	0.2528182329083918	2457068	21843.49532328505	Feb 14, 2015 18:04:03 UTC	0.2528182329085654	15.002	-1	-1	0.2528182329083918	0.0	0.2528182329084497	5.002	0.2528182329114056	260.393	0.2528182329112171	244.106	-1	-1	-1	-1	
191	4	2	0.2602518437567714	2457068	22485.75930058505	Feb 14, 2015 18:14:45 UTC	0.2602518437568004	2.504	0.2602518437567714	0.0	0.2602518437568004	2.504	0.2602518437567714	0.0	0.2602518437597997	261.645	0.2602518437596978	252.839	-1	-1	-1	-1	
192	3	4	0.2603089582427667	2457068	22490.69399217504	Feb 14, 2015 18:14:50 UTC	0.2603089582427957	2.508	0.2603089582428247	5.012	0.2603089582427667	0.0	-1	-1	0.2603089582457661	259.151	0.2603089582456788	251.607	0.2603089582456910	252.662	0.2603089582456475	248.902	
193	4	2	0.2621114175428101	2457068	22646.42647569879	Feb 14, 2015 18:17:26 UTC	0.2621114175428246	1.252	0.2621114175428392	2.513	0.2621114175428246	1.252	0.2621114175428101	0.0	0.2621114175442616	125.41	0.2621114175441742	117.861	-1	-1	-1	-1	
194	4	2	0.2631442961672026	2457068	22735.667188846302	Feb 14, 2015 18:18:55 UTC	0.2631442961672605	5.002	0.2631442961672026	0.0	0.2631442961672171	1.252	0.2631442961672459	3.741	-1	-1	0.2631442961701000	250.336	0.2631442961700399	245.146	-1	-1	
195	4	2	0.2642415687195029	2457068	22830.47153736505	Feb 14, 2015 18:20:30 UTC	0.2642415687195462	3.741	0.2642415687195029	0.0	0.2642415687195319	2.508	0.2642415687195174	1.252	0.2642415687230809	309.142	0.2642415687228490	289.103	-1	-1	-1	-1	
196	4	3	0.2651086442664646	2457068	22905.38686462254	Feb 14, 2015 18:21:45 UTC	0.2651086442664646	0.0	0.2651086442664792	1.261	0.2651086442664646	0.0	0.2651086442664792	1.261	0.2651086442694207	255.41	0.2651086442693333	247.856	-1	-1	0.2651086442695336	265.165	
197	3	2	0.2705032196578854	2457068	23371.478178441295	Feb 14, 2015 18:29:31 UTC	0.2705032196578854	0.0	0.2705032196578999	1.257	0.2705032196578854	0.0	-1	-1	-1	-1	-1	-1	0.2705032196605492	230.153	0.2705032196607083	243.899	
198	4	3	0.2706137449766933	2457068	23381.027565986304	Feb 14, 2015 18:29:41 UTC	0.2706137449767221	2.484	0.2706137449767078	1.252	0.2706137449766933	0.0	0.2706137449767078	1.252	0.2706137449797216	261.645	0.2706137449795185	244.096	-1	-1	0.2706137449796030	251.396	
199	4	2	0.2734745870982644	2457068	23628.204325290044	Feb 14, 2015 18:33:48 UTC	0.2734745870983079	3.76	0.2734745870982644	0.0	0.2734745870982934	2.508	0.2734745870982789	1.252	0.2734745871017991	305.401	0.2734745871016105	289.103	-1	-1	-1	-1	
200	4	3	0.2776572356524021	2457068	23989.58516036754	Feb 14, 2015 18:39:49 UTC	0.2776572356524167	1.261	0.2776572356524021	0.0	0.2776572356524167	1.261	0.2776572356524021	0.0	0.2776572356555319	270.417	-1	-1	0.2776572356554421	262.657	0.2776572356553987	258.906	
201	4	3	0.2794788100601134	2457068	24146.969189193795	Feb 14, 2015 18:42:26 UTC	0.2794788100601424	2.508	0.2794788100601134	0.0	0.2794788100601424	2.508	0.2794788100601134	0.0	0.2794788100635469	296.657	0.2794788100634161	285.357	0.2794788100635151	293.909	-1	-1	
202	4	4	0.2833279182508108	2457068	24479.53213687005	Feb 14, 2015 18:47:59 UTC	0.2833279182508253	1.257	0.2833279182508108	0.0	0.2833279182508253	1.257	0.2833279182508108	0.0	0.2833279182537957	257.899	0.2833279182537229	251.607	0.2833279182537928	257.645	0.2833279182537205	251.401	
203	4	4	0.2998167302570462	2457068	25904.16549420879	Feb 14, 2015 19:11:44 UTC	0.2998167302570897	3.76	0.2998167302570462	0.0	0.2998167302570752	2.508	0.2998167302570897	3.76	0.2998167302601180	265.405	0.2998167302600306	257.851	0.2998167302601730	270.158	0.2998167302601007	263.909	
204	4	2	0.3053894654348965	2457068	26385.649813575055	Feb 14, 2015 19:19:45 UTC	0.3053894654349253	2.489	0.3053894654348965	0.0	0.3053894654349109	1.247	0.3053894654349109	1.247	0.3053894654379103	260.393	0.3053894654377650	247.842	-1	-1	-1	-1	
205	4	2	0.3082674732857211	2457068	26634.309691886305	Feb 14, 2015 19:23:54 UTC	0.3082674732857499	2.484	0.3082674732857499	2.484	0.3082674732857211	0.0	0.3082674732857354	1.233	0.3082674732887349	260.389	0.3082674732885607	245.338	-1	-1	-1	-1	
206	4	2	0.3120594889198501	2457068	26961.93984267505	Feb 14, 2015 19:29:21 UTC	0.3120594889198789	2.489	0.3120594889198501	0.0	0.3120594889198646	1.257	0.3120594889198646	1.257	0.3120594889228350	257.899	-1	-1	0.3120594889227454	250.153	-1	-1	
207	4	2	0.3135551437247546	2457068	27091.1644178188	Feb 14, 2015 19:31:31 UTC	0.3135551437247835	2.494	0.3135551437247546	0.0	0.3135551437247980	3.746	0.3135551437247835	2.494	-1	-1	0.3135551437280573	285.353	-1	-1	0.3135551437280839	287.65	
208	3	3	0.3179701220637304	2457068	27472.618546306305	Feb 14, 2015 19:37:52 UTC	0.3179701220637882	4.998	0.3179701220637304	0.0	0.3179701220637449	1.257	-1	-1	0.3179701220667731	262.892	0.3179701220667003	256.6	-1	-1	0.3179701220666979	256.393	
209	4	4	0.3297088436516354	2457068	28486.844091501298	Feb 14, 2015 19:54:46 UTC	0.3297088436516644	2.508	0.3297088436516354	0.0	0.3297088436516644	2.508	0.3297088436516499	1.252	0.3297088436546348	259.151	0.3297088436544895	246.595	0.3297088436545885	255.151	0.3297088436545596	252.652	
210	4	2	0.3327048889668409	2457068	28745.702406735054	Feb 14, 2015 19:59:05 UTC	0.3327048889668843	3.751	0.3327048889668409	0.0	0.3327048889668698	2.494	0.3327048889668409	0.0	-1	-1	0.3327048889697239	249.089	0.3327048889697651	252.648	-1	-1	
211	4	2	0.3416949816253332	2457068	29522.446412428788	Feb 14, 2015 20:12:02 UTC	0.3416949816253623	2.518	0.3416949816253332	0.0	0.3416949816253332	0.0	0.3416949816253332	0.0	0.3416949816283906	264.163	0.3416949816282165	249.118	-1	-1	-1	-1	
212	4	3	0.3475101258222227	2457068	30024.87487104004	Feb 14, 2015 20:20:24 UTC	0.3475101258222373	1.261	0.3475101258222227	0.0	0.3475101258222518	2.518	0.3475101258223240	8.753	0.3475101258252078	257.914	0.3475101258251782	255.357	0.3475101258251615	253.914	-1	-1	
213	4	3	0.3483076445860537	2457068	30093.780492235037	Feb 14, 2015 20:21:33 UTC	0.3483076445861262	6.264	0.3483076445860683	1.261	0.3483076445861116	5.002	0.3483076445860537	0.0	0.3483076445891835	270.417	0.3483076445891249	265.353	0.3483076445889925	253.914	-1	-1	
214	3	2	0.3493586001500295	2457068	30184.58305296255	Feb 14, 2015 20:23:04 UTC	0.3493586001500439	1.242	0.3493586001500585	2.504	0.3493586001500295	0.0	-1	-1	0.3493586001529855	255.396	-1	-1	0.3493586001527801	237.65	-1	-1	
215	3	2	0.3511041417664212	2457068	30335.39784861879	Feb 14, 2015 20:25:35 UTC	0.3511041417664647	3.76	0.3511041417664212	0.0	-1	-1	0.3511041417664503	2.513	0.3511041417694497	261.664	-1	-1	0.3511041417693455	252.662	-1	-1	
216	4	4	0.3536182311971071	2457068	30552.615175430055	Feb 14, 2015 20:29:12 UTC	0.3536182311971505	3.751	0.3536182311971071	0.0	0.3536182311971360	2.494	0.3536182311971214	1.233	0.3536182312000775	256.643	0.3536182311999612	246.595	0.3536182311999878	248.892	0.3536182311999589	246.393	
217	4	3	0.3549732664181575	2457068	30669.69021852881	Feb 14, 2015 20:31:09 UTC	0.3549732664181864	2.494	0.3549732664181575	0.0	0.3549732664181864	2.494	0.3549732664181575	0.0	0.3549732664211278	256.633	0.3549732664210116	246.595	-1	-1	0.3549732664210960	253.885	
218	4	2	0.355561355607133	2457068	30720.50112445629	Feb 14, 2015 20:32:00 UTC	0.3555613556071476	1.261	0.3555613556071330	0.0	0.3555613556071330	0.0	0.3555613556071330	0.0	0.3555613556106244	301.659	-1	-1	0.3555613556105347	293.909	-1	-1	
219	4	2	0.3616248383657124	2457068	31244.386034797553	Feb 14, 2015 20:40:44 UTC	0.3616248383657703	5.002	0.3616248383657268	1.242	0.3616248383657124	0.0	0.3616248383657413	2.494	0.3616248383691458	296.643	0.3616248383690006	284.101	-1	-1	-1	-1	
220	4	2	0.36541325333235	2457068	31571.705087915037	Feb 14, 2015 20:46:11 UTC	0.3654132533323791	2.518	0.3654132533323500	0.0	0.3654132533323500	0.0	0.3654132533323500	0.0	0.3654132533353929	262.906	0.3654132533352042	246.604	-1	-1	-1	-1	
221	3	2	0.38088098493018	2457068	32908.11709796755	Feb 14, 2015 21:08:28 UTC	0.3808809849301800	0.0	0.3808809849301800	0.0	0.3808809849302089	2.494	-1	-1	-1	-1	0.3808809849330629	249.079	-1	-1	0.3808809849329450	238.892	
222	3	2	0.3815944576456458	2457068	32969.761140583796	Feb 14, 2015 21:09:29 UTC	0.3815944576456458	0.0	0.3815944576456747	2.494	0.3815944576456458	0.0	-1	-1	0.3815944576486597	260.398	0.3815944576485000	246.6	-1	-1	-1	-1	
223	4	3	0.3832447513045	2457068	33112.3465127088	Feb 14, 2015 21:11:52 UTC	0.3832447513045145	1.257	0.3832447513045000	0.0	0.3832447513045145	1.257	0.3832447513045145	1.257	-1	-1	0.3832447513073541	246.595	0.3832447513073374	245.151	0.3832447513073519	246.408	
224	4	2	0.3839195800122691	2457068	33170.65171306005	Feb 14, 2015 21:12:50 UTC	0.3839195800122691	0.0	0.3839195800122691	0.0	0.3839195800122691	0.0	0.3839195800122835	1.242	0.3839195800152684	259.137	0.3839195800151812	251.607	-1	-1	-1	-1	
225	4	2	0.3844154045023588	2457068	33213.4909490038	Feb 14, 2015 21:13:33 UTC	0.3844154045023588	0.0	0.3844154045023588	0.0	0.3844154045023588	0.0	0.3844154045023588	0.0	0.3844154045053437	257.899	0.3844154045051696	242.854	-1	-1	-1	-1	
226	4	2	0.3945333279962969	2457068	34087.67953888005	Feb 14, 2015 21:28:07 UTC	0.3945333279963547	4.993	0.3945333279963112	1.233	0.3945333279963112	1.233	0.3945333279962969	0.0	0.3945333279992529	255.396	0.3945333279991511	246.6	-1	-1	-1	-1	
227	4	2	0.3983035647555561	2457068	34413.42799488005	Feb 14, 2015 21:33:33 UTC	0.3983035647555996	3.755	0.3983035647556140	5.002	0.3983035647555561	0.0	0.3983035647556140	5.002	0.3983035647585989	262.897	0.3983035647584537	250.35	-1	-1	-1	-1	
228	4	4	0.4001035240856343	2457068	34568.944480998805	Feb 14, 2015 21:36:08 UTC	0.4001035240856631	2.484	0.4001035240856343	0.0	0.4001035240856486	1.233	0.4001035240856343	0.0	0.4001035240890821	297.89	0.4001035240889660	287.856	0.4001035240890359	293.895	0.4001035240889781	288.902	
229	4	2	0.4042996011680561	2457068	34931.485540920046	Feb 14, 2015 21:42:11 UTC	0.4042996011680706	1.257	0.4042996011680851	2.508	0.4042996011680706	1.257	0.4042996011680561	0.0	-1	-1	0.4042996011709536	250.345	-1	-1	0.4042996011709225	247.659	
230	3	2	0.4079246301864735	2457068	35244.68804811131	Feb 14, 2015 21:47:24 UTC	-1	-1	0.4079246301864735	0.0	0.4079246301865168	3.741	0.4079246301864735	0.0	0.4079246301894438	256.633	0.4079246301892842	242.844	-1	-1	-1	-1	
231	4	3	0.4114132043538056	2457068	35546.1008561688	Feb 14, 2015 21:52:26 UTC	0.4114132043538344	2.489	0.4114132043538201	1.257	0.4114132043538056	0.0	0.4114132043538201	1.257	0.4114132043568194	260.393	0.4114132043566308	244.101	-1	-1	0.4114132043566719	247.65	
232	4	2	0.4171122354922894	2457068	36038.4971465338	Feb 14, 2015 22:00:38 UTC	0.4171122354923328	3.751	0.4171122354923039	1.257	0.4171122354922894	0.0	0.4171122354923039	1.257	0.4171122354953322	262.902	0.4171122354952158	252.844	-1	-1	-1	-1	
233	3	2	0.4203562225273588	2457068	36318.7776263638	Feb 14, 2015 22:05:18 UTC	-1	-1	0.4203562225273588	0.0	0.4203562225274022	3.746	0.4203562225273731	1.233	0.4203562225303726	260.389	0.4203562225301984	245.338	-1	-1	-1	-1	
234	4	4	0.4221617643627321	2457068	36474.776440940055	Feb 14, 2015 22:07:54 UTC	0.4221617643627610	2.494	0.4221617643627321	0.0	0.4221617643627610	2.494	0.4221617643627464	1.233	0.4221617643662234	301.645	0.4221617643660348	285.353	0.4221617643661482	295.151	0.4221617643661337	293.895	
235	4	3	0.4227184952148731	2457068	36522.877986565036	Feb 14, 2015 22:08:42 UTC	0.4227184952149022	2.513	0.4227184952148731	0.0	0.4227184952149022	2.513	0.4227184952148731	0.0	0.4227184952178437	256.662	-1	-1	0.4227184952177106	245.161	0.4227184952176673	241.42	
236	4	2	0.4231109166807008	2457068	36556.783201212544	Feb 14, 2015 22:09:16 UTC	0.4231109166807298	2.508	0.4231109166807008	0.0	0.4231109166807298	2.508	0.4231109166807153	1.257	0.4231109166838304	270.398	0.4231109166836128	251.597	-1	-1	-1	-1	
237	4	2	0.4246200038887449	2457068	36687.16833598756	Feb 14, 2015 22:11:27 UTC	0.4246200038888027	4.998	0.4246200038887449	0.0	0.4246200038888170	6.23	0.4246200038888170	6.23	0.4246200038923084	307.89	0.4246200038920764	287.842	-1	-1	-1	-1	
238	4	3	0.4283990257463403	2457068	37013.675824483806	Feb 14, 2015 22:16:53 UTC	0.4283990257463547	1.242	0.4283990257463403	0.0	0.4283990257463403	0.0	0.4283990257463403	0.0	0.4283990257498171	300.393	0.4283990257497154	291.607	0.4283990257497419	293.899	-1	-1	
239	4	2	0.4290626154069017	2457068	37071.00997115631	Feb 14, 2015 22:17:51 UTC	0.4290626154069306	2.494	0.4290626154069160	1.233	0.4290626154069017	0.0	0.4290626154069160	1.233	0.4290626154099010	259.137	0.4290626154097268	244.086	-1	-1	-1	-1	
240	4	2	0.4326800410729028	2457068	37383.5555486988	Feb 14, 2015 22:23:03 UTC	0.4326800410729463	3.755	0.4326800410729028	0.0	0.4326800410729463	3.755	0.4326800410729317	2.494	0.4326800410763362	296.643	-1	-1	0.4326800410762031	285.146	-1	-1	
241	4	4	0.4345686855744219	2457068	37546.73443363005	Feb 14, 2015 22:25:46 UTC	0.4345686855744653	3.751	0.4345686855744219	0.0	0.4345686855744363	1.242	0.4345686855744363	1.242	0.4345686855779132	301.65	0.4345686855777535	287.851	0.4345686855777367	286.398	0.4345686855776933	282.648	
242	4	2	0.4361340891196475	2457068	37681.98529993754	Feb 14, 2015 22:28:01 UTC	0.4361340891196910	3.755	0.4361340891196619	1.242	0.4361340891196764	2.494	0.4361340891196475	0.0	0.4361340891231533	302.902	0.4361340891229937	289.108	-1	-1	-1	-1	
243	4	4	0.4421412931431284	2457068	38201.00772756629	Feb 14, 2015 22:36:41 UTC	0.4421412931431575	2.513	0.4421412931431429	1.252	0.4421412931431575	2.513	0.4421412931431284	0.0	0.4421412931466053	300.403	0.4421412931464166	284.101	0.4421412931464578	287.659	0.4421412931465156	292.657	
244	4	3	0.4438395977207761	2457068	38347.741243075056	Feb 14, 2015 22:39:07 UTC	0.4438395977207906	1.257	0.4438395977207761	0.0	0.4438395977207761	0.0	0.4438395977207761	0.0	0.4438395977242529	300.398	0.4438395977241945	295.353	-1	-1	0.4438395977241053	287.645	
245	4	3	0.4444751792715284	2457068	38402.65548906005	Feb 14, 2015 22:40:02 UTC	0.4444751792716007	6.245	0.4444751792715863	5.002	0.4444751792715284	0.0	0.4444751792715428	1.242	0.4444751792749762	297.89	0.4444751792748743	289.084	-1	-1	0.4444751792749588	296.384	
246	4	4	0.4493041173101858	2457068	38819.87573560006	Feb 14, 2015 22:46:59 UTC	0.4493041173102292	3.746	0.4493041173101858	0.0	0.4493041173102003	1.252	0.4493041173102003	1.252	0.4493041173136916	302.897	0.4493041173134885	285.353	0.4493041173135295	288.892	0.4493041173134716	283.89	
247	4	2	0.4503234372854028	2457068	38907.9449814588	Feb 14, 2015 22:48:27 UTC	0.4503234372854463	3.76	0.4503234372854028	0.0	0.4503234372854318	2.504	0.4503234372854028	0.0	-1	-1	0.4503234372887923	292.854	0.4503234372887899	292.643	-1	-1	
